source,filename,file_size_bytes,read_success,error,dimensions,time_count,first_time,last_time,duplicate_time_count,lat_min,lat_max,lat_resolutions,lon_min,lon_max,lon_resolutions,forecast_hours,data_variables
CFSv2,cdas1.20180515.pgrbh.grb2.nc.gz,2592,True,,time=4;lat=11;lon=11,4,2018-05-15 06:00:00,2018-05-16,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180516.pgrbh.grb2.nc.gz,2661,True,,time=4;lat=11;lon=11,4,2018-05-16 06:00:00,2018-05-17,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180517.pgrbh.grb2.nc.gz,2652,True,,time=4;lat=11;lon=11,4,2018-05-17 06:00:00,2018-05-18,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180518.pgrbh.grb2.nc.gz,2636,True,,time=4;lat=11;lon=11,4,2018-05-18 06:00:00,2018-05-19,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180519.pgrbh.grb2.nc.gz,2646,True,,time=4;lat=11;lon=11,4,2018-05-19 06:00:00,2018-05-20,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180520.pgrbh.grb2.nc.gz,2733,True,,time=4;lat=11;lon=11,4,2018-05-20 06:00:00,2018-05-21,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180521.pgrbh.grb2.nc.gz,2689,True,,time=4;lat=11;lon=11,4,2018-05-21 06:00:00,2018-05-22,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180522.pgrbh.grb2.nc.gz,2622,True,,time=4;lat=11;lon=11,4,2018-05-22 06:00:00,2018-05-23,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180523.pgrbh.grb2.nc.gz,2663,True,,time=4;lat=11;lon=11,4,2018-05-23 06:00:00,2018-05-24,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180524.pgrbh.grb2.nc.gz,2723,True,,time=4;lat=11;lon=11,4,2018-05-24 06:00:00,2018-05-25,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180525.pgrbh.grb2.nc.gz,2687,True,,time=4;lat=11;lon=11,4,2018-05-25 06:00:00,2018-05-26,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180526.pgrbh.grb2.nc.gz,2673,True,,time=4;lat=11;lon=11,4,2018-05-26 06:00:00,2018-05-27,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180527.pgrbh.grb2.nc.gz,2678,True,,time=4;lat=11;lon=11,4,2018-05-27 06:00:00,2018-05-28,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180528.pgrbh.grb2.nc.gz,2641,True,,time=4;lat=11;lon=11,4,2018-05-28 06:00:00,2018-05-29,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180529.pgrbh.grb2.nc.gz,2661,True,,time=4;lat=11;lon=11,4,2018-05-29 06:00:00,2018-05-30,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180530.pgrbh.grb2.nc.gz,2652,True,,time=4;lat=11;lon=11,4,2018-05-30 06:00:00,2018-05-31,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180531.pgrbh.grb2.nc.gz,2622,True,,time=4;lat=11;lon=11,4,2018-05-31 06:00:00,2018-06-01,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180601.pgrbh.grb2.nc.gz,2644,True,,time=4;lat=11;lon=11,4,2018-06-01 06:00:00,2018-06-02,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180602.pgrbh.grb2.nc.gz,2646,True,,time=4;lat=11;lon=11,4,2018-06-02 06:00:00,2018-06-03,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180603.pgrbh.grb2.nc.gz,2737,True,,time=4;lat=11;lon=11,4,2018-06-03 06:00:00,2018-06-04,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180604.pgrbh.grb2.nc.gz,2727,True,,time=4;lat=11;lon=11,4,2018-06-04 06:00:00,2018-06-05,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180605.pgrbh.grb2.nc.gz,2651,True,,time=4;lat=11;lon=11,4,2018-06-05 06:00:00,2018-06-06,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180606.pgrbh.grb2.nc.gz,2662,True,,time=4;lat=11;lon=11,4,2018-06-06 06:00:00,2018-06-07,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180607.pgrbh.grb2.nc.gz,2654,True,,time=4;lat=11;lon=11,4,2018-06-07 06:00:00,2018-06-08,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180608.pgrbh.grb2.nc.gz,2719,True,,time=4;lat=11;lon=11,4,2018-06-08 06:00:00,2018-06-09,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180609.pgrbh.grb2.nc.gz,2631,True,,time=4;lat=11;lon=11,4,2018-06-09 06:00:00,2018-06-10,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180610.pgrbh.grb2.nc.gz,2664,True,,time=4;lat=11;lon=11,4,2018-06-10 06:00:00,2018-06-11,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180611.pgrbh.grb2.nc.gz,2661,True,,time=4;lat=11;lon=11,4,2018-06-11 06:00:00,2018-06-12,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180612.pgrbh.grb2.nc.gz,2663,True,,time=4;lat=11;lon=11,4,2018-06-12 06:00:00,2018-06-13,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180613.pgrbh.grb2.nc.gz,2698,True,,time=4;lat=11;lon=11,4,2018-06-13 06:00:00,2018-06-14,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180614.pgrbh.grb2.nc.gz,2709,True,,time=4;lat=11;lon=11,4,2018-06-14 06:00:00,2018-06-15,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180615.pgrbh.grb2.nc.gz,2681,True,,time=4;lat=11;lon=11,4,2018-06-15 06:00:00,2018-06-16,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180616.pgrbh.grb2.nc.gz,2719,True,,time=4;lat=11;lon=11,4,2018-06-16 06:00:00,2018-06-17,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180617.pgrbh.grb2.nc.gz,2710,True,,time=4;lat=11;lon=11,4,2018-06-17 06:00:00,2018-06-18,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180618.pgrbh.grb2.nc.gz,2680,True,,time=4;lat=11;lon=11,4,2018-06-18 06:00:00,2018-06-19,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180619.pgrbh.grb2.nc.gz,2708,True,,time=4;lat=11;lon=11,4,2018-06-19 06:00:00,2018-06-20,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180620.pgrbh.grb2.nc.gz,2705,True,,time=4;lat=11;lon=11,4,2018-06-20 06:00:00,2018-06-21,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180621.pgrbh.grb2.nc.gz,2685,True,,time=4;lat=11;lon=11,4,2018-06-21 06:00:00,2018-06-22,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180622.pgrbh.grb2.nc.gz,2681,True,,time=4;lat=11;lon=11,4,2018-06-22 06:00:00,2018-06-23,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180623.pgrbh.grb2.nc.gz,2635,True,,time=4;lat=11;lon=11,4,2018-06-23 06:00:00,2018-06-24,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180624.pgrbh.grb2.nc.gz,2683,True,,time=4;lat=11;lon=11,4,2018-06-24 06:00:00,2018-06-25,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180625.pgrbh.grb2.nc.gz,2671,True,,time=4;lat=11;lon=11,4,2018-06-25 06:00:00,2018-06-26,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180626.pgrbh.grb2.nc.gz,2703,True,,time=4;lat=11;lon=11,4,2018-06-26 06:00:00,2018-06-27,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180627.pgrbh.grb2.nc.gz,2687,True,,time=4;lat=11;lon=11,4,2018-06-27 06:00:00,2018-06-28,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180628.pgrbh.grb2.nc.gz,2718,True,,time=4;lat=11;lon=11,4,2018-06-28 06:00:00,2018-06-29,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180629.pgrbh.grb2.nc.gz,2649,True,,time=4;lat=11;lon=11,4,2018-06-29 06:00:00,2018-06-30,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180630.pgrbh.grb2.nc.gz,2676,True,,time=4;lat=11;lon=11,4,2018-06-30 06:00:00,2018-07-01,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180701.pgrbh.grb2.nc.gz,2683,True,,time=4;lat=11;lon=11,4,2018-07-01 06:00:00,2018-07-02,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180702.pgrbh.grb2.nc.gz,2658,True,,time=4;lat=11;lon=11,4,2018-07-02 06:00:00,2018-07-03,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180703.pgrbh.grb2.nc.gz,2702,True,,time=4;lat=11;lon=11,4,2018-07-03 06:00:00,2018-07-04,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180704.pgrbh.grb2.nc.gz,2746,True,,time=4;lat=11;lon=11,4,2018-07-04 06:00:00,2018-07-05,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180705.pgrbh.grb2.nc.gz,2694,True,,time=4;lat=11;lon=11,4,2018-07-05 06:00:00,2018-07-06,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180706.pgrbh.grb2.nc.gz,2702,True,,time=4;lat=11;lon=11,4,2018-07-06 06:00:00,2018-07-07,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180707.pgrbh.grb2.nc.gz,2685,True,,time=4;lat=11;lon=11,4,2018-07-07 06:00:00,2018-07-08,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180708.pgrbh.grb2.nc.gz,2724,True,,time=4;lat=11;lon=11,4,2018-07-08 06:00:00,2018-07-09,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180709.pgrbh.grb2.nc.gz,2686,True,,time=4;lat=11;lon=11,4,2018-07-09 06:00:00,2018-07-10,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180710.pgrbh.grb2.nc.gz,2680,True,,time=4;lat=11;lon=11,4,2018-07-10 06:00:00,2018-07-11,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180711.pgrbh.grb2.nc.gz,2636,True,,time=4;lat=11;lon=11,4,2018-07-11 06:00:00,2018-07-12,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180712.pgrbh.grb2.nc.gz,2684,True,,time=4;lat=11;lon=11,4,2018-07-12 06:00:00,2018-07-13,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180713.pgrbh.grb2.nc.gz,2718,True,,time=4;lat=11;lon=11,4,2018-07-13 06:00:00,2018-07-14,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180714.pgrbh.grb2.nc.gz,2673,True,,time=4;lat=11;lon=11,4,2018-07-14 06:00:00,2018-07-15,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180715.pgrbh.grb2.nc.gz,2666,True,,time=4;lat=11;lon=11,4,2018-07-15 06:00:00,2018-07-16,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180716.pgrbh.grb2.nc.gz,2764,True,,time=4;lat=11;lon=11,4,2018-07-16 06:00:00,2018-07-17,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180717.pgrbh.grb2.nc.gz,2747,True,,time=4;lat=11;lon=11,4,2018-07-17 06:00:00,2018-07-18,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180718.pgrbh.grb2.nc.gz,2719,True,,time=4;lat=11;lon=11,4,2018-07-18 06:00:00,2018-07-19,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180719.pgrbh.grb2.nc.gz,2693,True,,time=4;lat=11;lon=11,4,2018-07-19 06:00:00,2018-07-20,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180720.pgrbh.grb2.nc.gz,2715,True,,time=4;lat=11;lon=11,4,2018-07-20 06:00:00,2018-07-21,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180721.pgrbh.grb2.nc.gz,2676,True,,time=4;lat=11;lon=11,4,2018-07-21 06:00:00,2018-07-22,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180722.pgrbh.grb2.nc.gz,2670,True,,time=4;lat=11;lon=11,4,2018-07-22 06:00:00,2018-07-23,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180723.pgrbh.grb2.nc.gz,2643,True,,time=4;lat=11;lon=11,4,2018-07-23 06:00:00,2018-07-24,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180724.pgrbh.grb2.nc.gz,2796,True,,time=4;lat=11;lon=11,4,2018-07-24 06:00:00,2018-07-25,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180725.pgrbh.grb2.nc.gz,2734,True,,time=4;lat=11;lon=11,4,2018-07-25 06:00:00,2018-07-26,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180726.pgrbh.grb2.nc.gz,2752,True,,time=4;lat=11;lon=11,4,2018-07-26 06:00:00,2018-07-27,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180727.pgrbh.grb2.nc.gz,2726,True,,time=4;lat=11;lon=11,4,2018-07-27 06:00:00,2018-07-28,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180728.pgrbh.grb2.nc.gz,2677,True,,time=4;lat=11;lon=11,4,2018-07-28 06:00:00,2018-07-29,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180729.pgrbh.grb2.nc.gz,2674,True,,time=4;lat=11;lon=11,4,2018-07-29 06:00:00,2018-07-30,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180730.pgrbh.grb2.nc.gz,2668,True,,time=4;lat=11;lon=11,4,2018-07-30 06:00:00,2018-07-31,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180731.pgrbh.grb2.nc.gz,2669,True,,time=4;lat=11;lon=11,4,2018-07-31 06:00:00,2018-08-01,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180801.pgrbh.grb2.nc.gz,2665,True,,time=4;lat=11;lon=11,4,2018-08-01 06:00:00,2018-08-02,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180802.pgrbh.grb2.nc.gz,2709,True,,time=4;lat=11;lon=11,4,2018-08-02 06:00:00,2018-08-03,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180803.pgrbh.grb2.nc.gz,2675,True,,time=4;lat=11;lon=11,4,2018-08-03 06:00:00,2018-08-04,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180804.pgrbh.grb2.nc.gz,2663,True,,time=4;lat=11;lon=11,4,2018-08-04 06:00:00,2018-08-05,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180805.pgrbh.grb2.nc.gz,2653,True,,time=4;lat=11;lon=11,4,2018-08-05 06:00:00,2018-08-06,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180806.pgrbh.grb2.nc.gz,2702,True,,time=4;lat=11;lon=11,4,2018-08-06 06:00:00,2018-08-07,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180807.pgrbh.grb2.nc.gz,2725,True,,time=4;lat=11;lon=11,4,2018-08-07 06:00:00,2018-08-08,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180808.pgrbh.grb2.nc.gz,2673,True,,time=4;lat=11;lon=11,4,2018-08-08 06:00:00,2018-08-09,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180809.pgrbh.grb2.nc.gz,2731,True,,time=4;lat=11;lon=11,4,2018-08-09 06:00:00,2018-08-10,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180810.pgrbh.grb2.nc.gz,2761,True,,time=4;lat=11;lon=11,4,2018-08-10 06:00:00,2018-08-11,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180811.pgrbh.grb2.nc.gz,2661,True,,time=4;lat=11;lon=11,4,2018-08-11 06:00:00,2018-08-12,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180812.pgrbh.grb2.nc.gz,2686,True,,time=4;lat=11;lon=11,4,2018-08-12 06:00:00,2018-08-13,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180813.pgrbh.grb2.nc.gz,2731,True,,time=4;lat=11;lon=11,4,2018-08-13 06:00:00,2018-08-14,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180814.pgrbh.grb2.nc.gz,2688,True,,time=4;lat=11;lon=11,4,2018-08-14 06:00:00,2018-08-15,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180815.pgrbh.grb2.nc.gz,2733,True,,time=4;lat=11;lon=11,4,2018-08-15 06:00:00,2018-08-16,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180816.pgrbh.grb2.nc.gz,2646,True,,time=4;lat=11;lon=11,4,2018-08-16 06:00:00,2018-08-17,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
CFSv2,cdas1.20180817.pgrbh.grb2.nc.gz,2673,True,,time=4;lat=11;lon=11,4,2018-08-17 06:00:00,2018-08-18,0,-5.0,0.0,0.5,-76.0,-71.0,0.5,6.0,valid_date_time;ref_date_time;forecast_hour;U_GRD_L103;V_GRD_L103
