adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
PERU,LORETO,PUTUMAYO,"PERU, LORETO, PUTUMAYO",PER,1011897,PE-LOR,,2012-02-19,,2012,5,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2012-02-26,2012-03-03,2012,67,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,PUTUMAYO,"PERU, LORETO, PUTUMAYO",PER,1011897,PE-LOR,,2012-02-26,2012-03-03,2012,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2012-03-04,2012-10-03,2012,68,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,PUTUMAYO,"PERU, LORETO, PUTUMAYO",PER,1011897,PE-LOR,,2012-03-04,2012-10-03,2012,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2012-03-11,,2012,87,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,PUTUMAYO,"PERU, LORETO, PUTUMAYO",PER,1011897,PE-LOR,,2012-03-11,,2012,2,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2014-02-09,,2014,269,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,PUTUMAYO,"PERU, LORETO, PUTUMAYO",PER,1011897,PE-LOR,,2014-02-09,,2014,3,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2014-02-16,,2014,203,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,PUTUMAYO,"PERU, LORETO, PUTUMAYO",PER,1011897,PE-LOR,,2014-02-16,,2014,5,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2014-03-09,,2014,135,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,PUTUMAYO,"PERU, LORETO, PUTUMAYO",PER,1011897,PE-LOR,,2014-03-09,,2014,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2015-06-07,,2015,13,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,PUTUMAYO,"PERU, LORETO, PUTUMAYO",PER,1011897,PE-LOR,,2015-06-07,,2015,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2016-06-05,2016-11-06,2016,13,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,PUTUMAYO,"PERU, LORETO, PUTUMAYO",PER,1011897,PE-LOR,,2016-06-05,2016-11-06,2016,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2016-10-23,,2016,22,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,PUTUMAYO,"PERU, LORETO, PUTUMAYO",PER,1011897,PE-LOR,,2016-10-23,,2016,1,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
PERU,LORETO,MAYNAS,"PERU, LORETO, MAYNAS",PER,1011897,PE-LOR,,2017-04-23,,2017,5,Probable and confirmed,Admin2,Week,MOH-PER-20002023-Y02-00,PAHO
