week_start_date,calendar_year,calendar_month,iso_year,iso_week,country,adm1_name,adm2_name,case_definition,dengue_cases
2012-08-26,2012,8,2012,34,Peru,Loreto,Maynas,Probable and confirmed,13
2012-09-02,2012,9,2012,35,Peru,Loreto,Maynas,Probable and confirmed,14
2012-09-09,2012,9,2012,36,Peru,Loreto,Maynas,Probable and confirmed,10
2012-09-16,2012,9,2012,37,Peru,Loreto,Maynas,Probable and confirmed,15
2012-09-23,2012,9,2012,38,Peru,Loreto,Maynas,Probable and confirmed,14
2012-09-30,2012,9,2012,39,Peru,Loreto,Maynas,Probable and confirmed,12
2012-10-07,2012,10,2012,40,Peru,Loreto,Maynas,Probable and confirmed,23
2012-10-14,2012,10,2012,41,Peru,Loreto,Maynas,Probable and confirmed,19
2012-10-21,2012,10,2012,42,Peru,Loreto,Maynas,Probable and confirmed,21
2012-10-28,2012,10,2012,43,Peru,Loreto,Maynas,Probable and confirmed,26
2012-11-04,2012,11,2012,44,Peru,Loreto,Maynas,Probable and confirmed,48
2012-11-11,2012,11,2012,45,Peru,Loreto,Maynas,Probable and confirmed,54
2012-11-18,2012,11,2012,46,Peru,Loreto,Maynas,Probable and confirmed,98
2012-11-25,2012,11,2012,47,Peru,Loreto,Maynas,Probable and confirmed,123
2012-12-02,2012,12,2012,48,Peru,Loreto,Maynas,Probable and confirmed,137
2012-12-09,2012,12,2012,49,Peru,Loreto,Maynas,Probable and confirmed,69
2012-12-16,2012,12,2012,50,Peru,Loreto,Maynas,Probable and confirmed,37
2012-12-23,2012,12,2012,51,Peru,Loreto,Maynas,Probable and confirmed,26
2012-12-30,2012,12,2012,52,Peru,Loreto,Maynas,Probable and confirmed,59
2013-01-06,2013,1,2013,1,Peru,Loreto,Maynas,Probable and confirmed,46
2013-01-13,2013,1,2013,2,Peru,Loreto,Maynas,Probable and confirmed,62
2013-01-20,2013,1,2013,3,Peru,Loreto,Maynas,Probable and confirmed,67
2013-01-27,2013,1,2013,4,Peru,Loreto,Maynas,Probable and confirmed,80
2013-02-03,2013,2,2013,5,Peru,Loreto,Maynas,Probable and confirmed,127
2013-02-10,2013,2,2013,6,Peru,Loreto,Maynas,Probable and confirmed,91
2013-02-17,2013,2,2013,7,Peru,Loreto,Maynas,Probable and confirmed,101
2013-02-24,2013,2,2013,8,Peru,Loreto,Maynas,Probable and confirmed,62
2013-03-03,2013,3,2013,9,Peru,Loreto,Maynas,Probable and confirmed,105
2013-03-10,2013,3,2013,10,Peru,Loreto,Maynas,Probable and confirmed,108
2013-03-17,2013,3,2013,11,Peru,Loreto,Maynas,Probable and confirmed,111
2013-03-24,2013,3,2013,12,Peru,Loreto,Maynas,Probable and confirmed,83
2013-03-31,2013,3,2013,13,Peru,Loreto,Maynas,Probable and confirmed,106
2013-04-07,2013,4,2013,14,Peru,Loreto,Maynas,Probable and confirmed,76
2013-04-14,2013,4,2013,15,Peru,Loreto,Maynas,Probable and confirmed,87
2013-04-21,2013,4,2013,16,Peru,Loreto,Maynas,Probable and confirmed,57
2013-04-28,2013,4,2013,17,Peru,Loreto,Maynas,Probable and confirmed,78
2013-05-05,2013,5,2013,18,Peru,Loreto,Maynas,Probable and confirmed,74
2013-05-12,2013,5,2013,19,Peru,Loreto,Maynas,Probable and confirmed,89
2013-05-19,2013,5,2013,20,Peru,Loreto,Maynas,Probable and confirmed,113
2013-05-26,2013,5,2013,21,Peru,Loreto,Maynas,Probable and confirmed,76
2013-06-02,2013,6,2013,22,Peru,Loreto,Maynas,Probable and confirmed,91
2013-06-09,2013,6,2013,23,Peru,Loreto,Maynas,Probable and confirmed,76
2013-06-16,2013,6,2013,24,Peru,Loreto,Maynas,Probable and confirmed,56
2013-06-23,2013,6,2013,25,Peru,Loreto,Maynas,Probable and confirmed,59
2013-06-30,2013,6,2013,26,Peru,Loreto,Maynas,Probable and confirmed,62
2013-07-07,2013,7,2013,27,Peru,Loreto,Maynas,Probable and confirmed,50
2013-07-14,2013,7,2013,28,Peru,Loreto,Maynas,Probable and confirmed,44
2013-07-21,2013,7,2013,29,Peru,Loreto,Maynas,Probable and confirmed,11
2013-07-28,2013,7,2013,30,Peru,Loreto,Maynas,Probable and confirmed,28
2013-08-04,2013,8,2013,31,Peru,Loreto,Maynas,Probable and confirmed,48
2013-08-11,2013,8,2013,32,Peru,Loreto,Maynas,Probable and confirmed,31
2013-08-18,2013,8,2013,33,Peru,Loreto,Maynas,Probable and confirmed,46
2013-08-25,2013,8,2013,34,Peru,Loreto,Maynas,Probable and confirmed,35
2013-09-01,2013,9,2013,35,Peru,Loreto,Maynas,Probable and confirmed,32
2013-09-08,2013,9,2013,36,Peru,Loreto,Maynas,Probable and confirmed,48
2013-09-15,2013,9,2013,37,Peru,Loreto,Maynas,Probable and confirmed,22
2013-09-22,2013,9,2013,38,Peru,Loreto,Maynas,Probable and confirmed,24
2013-09-29,2013,9,2013,39,Peru,Loreto,Maynas,Probable and confirmed,25
2013-10-06,2013,10,2013,40,Peru,Loreto,Maynas,Probable and confirmed,19
2013-10-13,2013,10,2013,41,Peru,Loreto,Maynas,Probable and confirmed,9
2013-10-20,2013,10,2013,42,Peru,Loreto,Maynas,Probable and confirmed,27
2013-10-27,2013,10,2013,43,Peru,Loreto,Maynas,Probable and confirmed,36
2013-11-03,2013,11,2013,44,Peru,Loreto,Maynas,Probable and confirmed,46
2013-11-10,2013,11,2013,45,Peru,Loreto,Maynas,Probable and confirmed,58
2013-11-17,2013,11,2013,46,Peru,Loreto,Maynas,Probable and confirmed,89
2013-11-24,2013,11,2013,47,Peru,Loreto,Maynas,Probable and confirmed,98
2013-12-01,2013,12,2013,48,Peru,Loreto,Maynas,Probable and confirmed,86
2013-12-08,2013,12,2013,49,Peru,Loreto,Maynas,Probable and confirmed,90
2013-12-15,2013,12,2013,50,Peru,Loreto,Maynas,Probable and confirmed,55
2013-12-22,2013,12,2013,51,Peru,Loreto,Maynas,Probable and confirmed,74
2013-12-29,2013,12,2013,52,Peru,Loreto,Maynas,Probable and confirmed,132
2014-01-05,2014,1,2014,1,Peru,Loreto,Maynas,Probable and confirmed,120
2014-01-12,2014,1,2014,2,Peru,Loreto,Maynas,Probable and confirmed,129
2014-01-19,2014,1,2014,3,Peru,Loreto,Maynas,Probable and confirmed,235
2014-01-26,2014,1,2014,4,Peru,Loreto,Maynas,Probable and confirmed,209
2014-02-02,2014,2,2014,5,Peru,Loreto,Maynas,Probable and confirmed,237
2014-02-09,2014,2,2014,6,Peru,Loreto,Maynas,Probable and confirmed,269
2014-02-16,2014,2,2014,7,Peru,Loreto,Maynas,Probable and confirmed,203
2014-02-23,2014,2,2014,8,Peru,Loreto,Maynas,Probable and confirmed,138
2014-03-02,2014,3,2014,9,Peru,Loreto,Maynas,Probable and confirmed,130
2014-03-09,2014,3,2014,10,Peru,Loreto,Maynas,Probable and confirmed,135
2014-03-16,2014,3,2014,11,Peru,Loreto,Maynas,Probable and confirmed,121
2014-03-23,2014,3,2014,12,Peru,Loreto,Maynas,Probable and confirmed,103
2014-03-30,2014,3,2014,13,Peru,Loreto,Maynas,Probable and confirmed,115
2014-04-06,2014,4,2014,14,Peru,Loreto,Maynas,Probable and confirmed,117
2014-04-13,2014,4,2014,15,Peru,Loreto,Maynas,Probable and confirmed,134
2014-04-20,2014,4,2014,16,Peru,Loreto,Maynas,Probable and confirmed,94
2014-04-27,2014,4,2014,17,Peru,Loreto,Maynas,Probable and confirmed,141
2014-05-04,2014,5,2014,18,Peru,Loreto,Maynas,Probable and confirmed,141
2014-05-11,2014,5,2014,19,Peru,Loreto,Maynas,Probable and confirmed,77
2014-05-18,2014,5,2014,20,Peru,Loreto,Maynas,Probable and confirmed,91
2014-05-25,2014,5,2014,21,Peru,Loreto,Maynas,Probable and confirmed,93
2014-06-01,2014,6,2014,22,Peru,Loreto,Maynas,Probable and confirmed,97
2014-06-08,2014,6,2014,23,Peru,Loreto,Maynas,Probable and confirmed,69
2014-06-15,2014,6,2014,24,Peru,Loreto,Maynas,Probable and confirmed,79
2014-06-22,2014,6,2014,25,Peru,Loreto,Maynas,Probable and confirmed,106
2014-06-29,2014,6,2014,26,Peru,Loreto,Maynas,Probable and confirmed,79
2014-07-06,2014,7,2014,27,Peru,Loreto,Maynas,Probable and confirmed,86
2014-07-13,2014,7,2014,28,Peru,Loreto,Maynas,Probable and confirmed,58
2014-07-20,2014,7,2014,29,Peru,Loreto,Maynas,Probable and confirmed,32
2014-07-27,2014,7,2014,30,Peru,Loreto,Maynas,Probable and confirmed,27
2014-08-03,2014,8,2014,31,Peru,Loreto,Maynas,Probable and confirmed,26
2014-08-10,2014,8,2014,32,Peru,Loreto,Maynas,Probable and confirmed,51
2014-08-17,2014,8,2014,33,Peru,Loreto,Maynas,Probable and confirmed,38
2014-08-24,2014,8,2014,34,Peru,Loreto,Maynas,Probable and confirmed,21
2014-08-31,2014,8,2014,35,Peru,Loreto,Maynas,Probable and confirmed,38
2014-09-07,2014,9,2014,36,Peru,Loreto,Maynas,Probable and confirmed,49
2014-09-14,2014,9,2014,37,Peru,Loreto,Maynas,Probable and confirmed,44
2014-09-21,2014,9,2014,38,Peru,Loreto,Maynas,Probable and confirmed,21
2014-09-28,2014,9,2014,39,Peru,Loreto,Maynas,Probable and confirmed,33
2014-10-05,2014,10,2014,40,Peru,Loreto,Maynas,Probable and confirmed,32
2014-10-12,2014,10,2014,41,Peru,Loreto,Maynas,Probable and confirmed,49
2014-10-19,2014,10,2014,42,Peru,Loreto,Maynas,Probable and confirmed,54
2014-10-26,2014,10,2014,43,Peru,Loreto,Maynas,Probable and confirmed,44
2014-11-02,2014,11,2014,44,Peru,Loreto,Maynas,Probable and confirmed,77
2014-11-09,2014,11,2014,45,Peru,Loreto,Maynas,Probable and confirmed,65
2014-11-16,2014,11,2014,46,Peru,Loreto,Maynas,Probable and confirmed,82
2014-11-23,2014,11,2014,47,Peru,Loreto,Maynas,Probable and confirmed,51
2014-11-30,2014,11,2014,48,Peru,Loreto,Maynas,Probable and confirmed,51
2014-12-07,2014,12,2014,49,Peru,Loreto,Maynas,Probable and confirmed,30
2014-12-14,2014,12,2014,50,Peru,Loreto,Maynas,Probable and confirmed,40
2014-12-21,2014,12,2014,51,Peru,Loreto,Maynas,Probable and confirmed,43
2014-12-28,2014,12,2014,52,Peru,Loreto,Maynas,Probable and confirmed,39
2015-01-04,2015,1,2015,1,Peru,Loreto,Maynas,Probable and confirmed,41
2015-01-11,2015,1,2015,2,Peru,Loreto,Maynas,Probable and confirmed,39
2015-01-18,2015,1,2015,3,Peru,Loreto,Maynas,Probable and confirmed,36
2015-01-25,2015,1,2015,4,Peru,Loreto,Maynas,Probable and confirmed,48
2015-02-01,2015,2,2015,5,Peru,Loreto,Maynas,Probable and confirmed,38
2015-02-08,2015,2,2015,6,Peru,Loreto,Maynas,Probable and confirmed,41
2015-02-15,2015,2,2015,7,Peru,Loreto,Maynas,Probable and confirmed,76
2015-02-22,2015,2,2015,8,Peru,Loreto,Maynas,Probable and confirmed,70
2015-03-01,2015,3,2015,9,Peru,Loreto,Maynas,Probable and confirmed,44
2015-03-08,2015,3,2015,10,Peru,Loreto,Maynas,Probable and confirmed,38
2015-03-15,2015,3,2015,11,Peru,Loreto,Maynas,Probable and confirmed,40
2015-03-22,2015,3,2015,12,Peru,Loreto,Maynas,Probable and confirmed,30
2015-03-29,2015,3,2015,13,Peru,Loreto,Maynas,Probable and confirmed,38
2015-04-05,2015,4,2015,14,Peru,Loreto,Maynas,Probable and confirmed,39
2015-04-12,2015,4,2015,15,Peru,Loreto,Maynas,Probable and confirmed,33
2015-04-19,2015,4,2015,16,Peru,Loreto,Maynas,Probable and confirmed,42
2015-04-26,2015,4,2015,17,Peru,Loreto,Maynas,Probable and confirmed,24
2015-05-03,2015,5,2015,18,Peru,Loreto,Maynas,Probable and confirmed,19
2015-05-10,2015,5,2015,19,Peru,Loreto,Maynas,Probable and confirmed,16
2015-05-17,2015,5,2015,20,Peru,Loreto,Maynas,Probable and confirmed,17
2015-05-24,2015,5,2015,21,Peru,Loreto,Maynas,Probable and confirmed,28
2015-05-31,2015,5,2015,22,Peru,Loreto,Maynas,Probable and confirmed,14
2015-06-07,2015,6,2015,23,Peru,Loreto,Maynas,Probable and confirmed,13
2015-06-14,2015,6,2015,24,Peru,Loreto,Maynas,Probable and confirmed,10
2015-06-21,2015,6,2015,25,Peru,Loreto,Maynas,Probable and confirmed,13
2015-06-28,2015,6,2015,26,Peru,Loreto,Maynas,Probable and confirmed,5
2015-07-05,2015,7,2015,27,Peru,Loreto,Maynas,Probable and confirmed,1
2015-07-12,2015,7,2015,28,Peru,Loreto,Maynas,Probable and confirmed,4
2015-07-19,2015,7,2015,29,Peru,Loreto,Maynas,Probable and confirmed,5
2015-07-26,2015,7,2015,30,Peru,Loreto,Maynas,Probable and confirmed,3
2015-08-02,2015,8,2015,31,Peru,Loreto,Maynas,Probable and confirmed,8
2015-08-09,2015,8,2015,32,Peru,Loreto,Maynas,Probable and confirmed,5
2015-08-16,2015,8,2015,33,Peru,Loreto,Maynas,Probable and confirmed,8
2015-08-23,2015,8,2015,34,Peru,Loreto,Maynas,Probable and confirmed,6
2015-08-30,2015,8,2015,35,Peru,Loreto,Maynas,Probable and confirmed,4
2015-09-06,2015,9,2015,36,Peru,Loreto,Maynas,Probable and confirmed,1
2015-09-13,2015,9,2015,37,Peru,Loreto,Maynas,Probable and confirmed,6
2015-09-20,2015,9,2015,38,Peru,Loreto,Maynas,Probable and confirmed,8
2015-09-27,2015,9,2015,39,Peru,Loreto,Maynas,Probable and confirmed,10
2015-10-04,2015,10,2015,40,Peru,Loreto,Maynas,Probable and confirmed,6
2015-10-11,2015,10,2015,41,Peru,Loreto,Maynas,Probable and confirmed,9
2015-10-18,2015,10,2015,42,Peru,Loreto,Maynas,Probable and confirmed,8
2015-10-25,2015,10,2015,43,Peru,Loreto,Maynas,Probable and confirmed,5
2015-11-01,2015,11,2015,44,Peru,Loreto,Maynas,Probable and confirmed,9
2015-11-08,2015,11,2015,45,Peru,Loreto,Maynas,Probable and confirmed,19
2015-11-15,2015,11,2015,46,Peru,Loreto,Maynas,Probable and confirmed,17
2015-11-22,2015,11,2015,47,Peru,Loreto,Maynas,Probable and confirmed,3
2015-11-29,2015,11,2015,48,Peru,Loreto,Maynas,Probable and confirmed,7
2015-12-06,2015,12,2015,49,Peru,Loreto,Maynas,Probable and confirmed,11
2015-12-13,2015,12,2015,50,Peru,Loreto,Maynas,Probable and confirmed,9
2015-12-20,2015,12,2015,51,Peru,Loreto,Maynas,Probable and confirmed,11
2015-12-27,2015,12,2015,52,Peru,Loreto,Maynas,Probable and confirmed,8
2016-01-03,2016,1,2015,53,Peru,Loreto,Maynas,Probable and confirmed,12
2016-01-10,2016,1,2016,1,Peru,Loreto,Maynas,Probable and confirmed,14
2016-01-17,2016,1,2016,2,Peru,Loreto,Maynas,Probable and confirmed,6
2016-01-24,2016,1,2016,3,Peru,Loreto,Maynas,Probable and confirmed,20
2016-01-31,2016,1,2016,4,Peru,Loreto,Maynas,Probable and confirmed,32
2016-02-07,2016,2,2016,5,Peru,Loreto,Maynas,Probable and confirmed,35
2016-02-14,2016,2,2016,6,Peru,Loreto,Maynas,Probable and confirmed,31
2016-02-21,2016,2,2016,7,Peru,Loreto,Maynas,Probable and confirmed,22
2016-02-28,2016,2,2016,8,Peru,Loreto,Maynas,Probable and confirmed,52
2016-03-06,2016,3,2016,9,Peru,Loreto,Maynas,Probable and confirmed,75
2016-03-13,2016,3,2016,10,Peru,Loreto,Maynas,Probable and confirmed,70
2016-03-20,2016,3,2016,11,Peru,Loreto,Maynas,Probable and confirmed,43
2016-03-27,2016,3,2016,12,Peru,Loreto,Maynas,Probable and confirmed,49
2016-04-03,2016,4,2016,13,Peru,Loreto,Maynas,Probable and confirmed,53
2016-04-10,2016,4,2016,14,Peru,Loreto,Maynas,Probable and confirmed,59
2016-04-17,2016,4,2016,15,Peru,Loreto,Maynas,Probable and confirmed,33
2016-04-24,2016,4,2016,16,Peru,Loreto,Maynas,Probable and confirmed,50
2016-05-01,2016,5,2016,17,Peru,Loreto,Maynas,Probable and confirmed,43
2016-05-08,2016,5,2016,18,Peru,Loreto,Maynas,Probable and confirmed,27
2016-05-15,2016,5,2016,19,Peru,Loreto,Maynas,Probable and confirmed,50
2016-05-22,2016,5,2016,20,Peru,Loreto,Maynas,Probable and confirmed,20
2016-05-29,2016,5,2016,21,Peru,Loreto,Maynas,Probable and confirmed,24
2016-06-05,2016,6,2016,22,Peru,Loreto,Maynas,Probable and confirmed,13
2016-06-12,2016,6,2016,23,Peru,Loreto,Maynas,Probable and confirmed,16
2016-06-19,2016,6,2016,24,Peru,Loreto,Maynas,Probable and confirmed,15
2016-06-26,2016,6,2016,25,Peru,Loreto,Maynas,Probable and confirmed,24
2016-07-03,2016,7,2016,26,Peru,Loreto,Maynas,Probable and confirmed,23
2016-07-10,2016,7,2016,27,Peru,Loreto,Maynas,Probable and confirmed,20
2016-07-17,2016,7,2016,28,Peru,Loreto,Maynas,Probable and confirmed,12
2016-07-24,2016,7,2016,29,Peru,Loreto,Maynas,Probable and confirmed,9
2016-07-31,2016,7,2016,30,Peru,Loreto,Maynas,Probable and confirmed,8
2016-08-07,2016,8,2016,31,Peru,Loreto,Maynas,Probable and confirmed,22
2016-08-14,2016,8,2016,32,Peru,Loreto,Maynas,Probable and confirmed,11
2016-08-21,2016,8,2016,33,Peru,Loreto,Maynas,Probable and confirmed,11
2016-08-28,2016,8,2016,34,Peru,Loreto,Maynas,Probable and confirmed,8
2016-09-04,2016,9,2016,35,Peru,Loreto,Maynas,Probable and confirmed,6
2016-09-11,2016,9,2016,36,Peru,Loreto,Maynas,Probable and confirmed,14
2016-09-18,2016,9,2016,37,Peru,Loreto,Maynas,Probable and confirmed,11
2016-09-25,2016,9,2016,38,Peru,Loreto,Maynas,Probable and confirmed,16
2016-10-02,2016,10,2016,39,Peru,Loreto,Maynas,Probable and confirmed,19
2016-10-09,2016,10,2016,40,Peru,Loreto,Maynas,Probable and confirmed,23
2016-10-16,2016,10,2016,41,Peru,Loreto,Maynas,Probable and confirmed,38
2016-10-23,2016,10,2016,42,Peru,Loreto,Maynas,Probable and confirmed,22
2016-10-30,2016,10,2016,43,Peru,Loreto,Maynas,Probable and confirmed,71
2016-11-06,2016,11,2016,44,Peru,Loreto,Maynas,Probable and confirmed,87
2016-11-13,2016,11,2016,45,Peru,Loreto,Maynas,Probable and confirmed,46
2016-11-20,2016,11,2016,46,Peru,Loreto,Maynas,Probable and confirmed,24
2016-11-27,2016,11,2016,47,Peru,Loreto,Maynas,Probable and confirmed,14
2016-12-04,2016,12,2016,48,Peru,Loreto,Maynas,Probable and confirmed,19
2016-12-11,2016,12,2016,49,Peru,Loreto,Maynas,Probable and confirmed,6
2016-12-18,2016,12,2016,50,Peru,Loreto,Maynas,Probable and confirmed,27
2016-12-25,2016,12,2016,51,Peru,Loreto,Maynas,Probable and confirmed,16
2017-01-01,2017,1,2016,52,Peru,Loreto,Maynas,Probable and confirmed,17
2017-01-08,2017,1,2017,1,Peru,Loreto,Maynas,Probable and confirmed,24
2017-01-15,2017,1,2017,2,Peru,Loreto,Maynas,Probable and confirmed,20
2017-01-22,2017,1,2017,3,Peru,Loreto,Maynas,Probable and confirmed,20
2017-01-29,2017,1,2017,4,Peru,Loreto,Maynas,Probable and confirmed,17
2017-02-05,2017,2,2017,5,Peru,Loreto,Maynas,Probable and confirmed,18
2017-02-12,2017,2,2017,6,Peru,Loreto,Maynas,Probable and confirmed,18
2017-02-19,2017,2,2017,7,Peru,Loreto,Maynas,Probable and confirmed,10
2017-02-26,2017,2,2017,8,Peru,Loreto,Maynas,Probable and confirmed,3
2017-03-05,2017,3,2017,9,Peru,Loreto,Maynas,Probable and confirmed,6
2017-03-12,2017,3,2017,10,Peru,Loreto,Maynas,Probable and confirmed,7
2017-03-19,2017,3,2017,11,Peru,Loreto,Maynas,Probable and confirmed,6
2017-03-26,2017,3,2017,12,Peru,Loreto,Maynas,Probable and confirmed,6
2017-04-02,2017,4,2017,13,Peru,Loreto,Maynas,Probable and confirmed,8
2017-04-09,2017,4,2017,14,Peru,Loreto,Maynas,Probable and confirmed,1
2017-04-16,2017,4,2017,15,Peru,Loreto,Maynas,Probable and confirmed,8
2017-04-23,2017,4,2017,16,Peru,Loreto,Maynas,Probable and confirmed,5
2017-04-30,2017,4,2017,17,Peru,Loreto,Maynas,Probable and confirmed,8
2017-05-07,2017,5,2017,18,Peru,Loreto,Maynas,Probable and confirmed,13
2017-05-14,2017,5,2017,19,Peru,Loreto,Maynas,Probable and confirmed,12
2017-05-21,2017,5,2017,20,Peru,Loreto,Maynas,Probable and confirmed,4
2017-05-28,2017,5,2017,21,Peru,Loreto,Maynas,Probable and confirmed,7
2017-06-04,2017,6,2017,22,Peru,Loreto,Maynas,Probable and confirmed,7
2017-06-11,2017,6,2017,23,Peru,Loreto,Maynas,Probable and confirmed,10
2017-06-18,2017,6,2017,24,Peru,Loreto,Maynas,Probable and confirmed,4
2017-06-25,2017,6,2017,25,Peru,Loreto,Maynas,Probable and confirmed,4
2017-07-02,2017,7,2017,26,Peru,Loreto,Maynas,Probable and confirmed,5
2017-07-09,2017,7,2017,27,Peru,Loreto,Maynas,Probable and confirmed,5
2017-07-16,2017,7,2017,28,Peru,Loreto,Maynas,Probable and confirmed,7
2017-07-23,2017,7,2017,29,Peru,Loreto,Maynas,Probable and confirmed,4
2017-07-30,2017,7,2017,30,Peru,Loreto,Maynas,Probable and confirmed,6
2017-08-06,2017,8,2017,31,Peru,Loreto,Maynas,Probable and confirmed,1
2017-08-13,2017,8,2017,32,Peru,Loreto,Maynas,Probable and confirmed,3
2017-08-20,2017,8,2017,33,Peru,Loreto,Maynas,Probable and confirmed,8
2017-08-27,2017,8,2017,34,Peru,Loreto,Maynas,Probable and confirmed,5
2017-09-03,2017,9,2017,35,Peru,Loreto,Maynas,Probable and confirmed,4
2017-09-10,2017,9,2017,36,Peru,Loreto,Maynas,Probable and confirmed,13
2017-09-17,2017,9,2017,37,Peru,Loreto,Maynas,Probable and confirmed,9
2017-09-24,2017,9,2017,38,Peru,Loreto,Maynas,Probable and confirmed,12
2017-10-01,2017,10,2017,39,Peru,Loreto,Maynas,Probable and confirmed,6
2017-10-08,2017,10,2017,40,Peru,Loreto,Maynas,Probable and confirmed,4
2017-10-15,2017,10,2017,41,Peru,Loreto,Maynas,Probable and confirmed,6
2017-10-22,2017,10,2017,42,Peru,Loreto,Maynas,Probable and confirmed,12
2017-10-29,2017,10,2017,43,Peru,Loreto,Maynas,Probable and confirmed,20
2017-11-05,2017,11,2017,44,Peru,Loreto,Maynas,Probable and confirmed,63
2017-11-12,2017,11,2017,45,Peru,Loreto,Maynas,Probable and confirmed,76
2017-11-19,2017,11,2017,46,Peru,Loreto,Maynas,Probable and confirmed,49
2017-11-26,2017,11,2017,47,Peru,Loreto,Maynas,Probable and confirmed,71
2017-12-03,2017,12,2017,48,Peru,Loreto,Maynas,Probable and confirmed,58
2017-12-10,2017,12,2017,49,Peru,Loreto,Maynas,Probable and confirmed,41
2017-12-17,2017,12,2017,50,Peru,Loreto,Maynas,Probable and confirmed,30
2017-12-24,2017,12,2017,51,Peru,Loreto,Maynas,Probable and confirmed,22
2017-12-31,2017,12,2017,52,Peru,Loreto,Maynas,Probable and confirmed,21
2018-01-07,2018,1,2018,1,Peru,Loreto,Maynas,Probable and confirmed,13
2018-01-14,2018,1,2018,2,Peru,Loreto,Maynas,Probable and confirmed,17
2018-01-21,2018,1,2018,3,Peru,Loreto,Maynas,Probable and confirmed,15
2018-01-28,2018,1,2018,4,Peru,Loreto,Maynas,Probable and confirmed,23
2018-02-04,2018,2,2018,5,Peru,Loreto,Maynas,Probable and confirmed,29
2018-02-11,2018,2,2018,6,Peru,Loreto,Maynas,Probable and confirmed,28
2018-02-18,2018,2,2018,7,Peru,Loreto,Maynas,Probable and confirmed,23
2018-02-25,2018,2,2018,8,Peru,Loreto,Maynas,Probable and confirmed,22
2018-03-04,2018,3,2018,9,Peru,Loreto,Maynas,Probable and confirmed,26
2018-03-11,2018,3,2018,10,Peru,Loreto,Maynas,Probable and confirmed,26
2018-03-18,2018,3,2018,11,Peru,Loreto,Maynas,Probable and confirmed,28
2018-03-25,2018,3,2018,12,Peru,Loreto,Maynas,Probable and confirmed,30
2018-04-01,2018,4,2018,13,Peru,Loreto,Maynas,Probable and confirmed,32
2018-04-08,2018,4,2018,14,Peru,Loreto,Maynas,Probable and confirmed,37
2018-04-15,2018,4,2018,15,Peru,Loreto,Maynas,Probable and confirmed,33
2018-04-22,2018,4,2018,16,Peru,Loreto,Maynas,Probable and confirmed,37
2018-04-29,2018,4,2018,17,Peru,Loreto,Maynas,Probable and confirmed,46
2018-05-06,2018,5,2018,18,Peru,Loreto,Maynas,Probable and confirmed,43
2018-05-13,2018,5,2018,19,Peru,Loreto,Maynas,Probable and confirmed,27
2018-05-20,2018,5,2018,20,Peru,Loreto,Maynas,Probable and confirmed,21
2018-05-27,2018,5,2018,21,Peru,Loreto,Maynas,Probable and confirmed,16
2018-06-03,2018,6,2018,22,Peru,Loreto,Maynas,Probable and confirmed,22
2018-06-10,2018,6,2018,23,Peru,Loreto,Maynas,Probable and confirmed,21
2018-06-17,2018,6,2018,24,Peru,Loreto,Maynas,Probable and confirmed,14
2018-06-24,2018,6,2018,25,Peru,Loreto,Maynas,Probable and confirmed,24
2018-07-01,2018,7,2018,26,Peru,Loreto,Maynas,Probable and confirmed,12
2018-07-08,2018,7,2018,27,Peru,Loreto,Maynas,Probable and confirmed,12
2018-07-15,2018,7,2018,28,Peru,Loreto,Maynas,Probable and confirmed,10
2018-07-22,2018,7,2018,29,Peru,Loreto,Maynas,Probable and confirmed,8
2018-07-29,2018,7,2018,30,Peru,Loreto,Maynas,Probable and confirmed,10
2018-08-05,2018,8,2018,31,Peru,Loreto,Maynas,Probable and confirmed,10
2018-08-12,2018,8,2018,32,Peru,Loreto,Maynas,Probable and confirmed,3
2018-08-19,2018,8,2018,33,Peru,Loreto,Maynas,Probable and confirmed,4
2018-08-26,2018,8,2018,34,Peru,Loreto,Maynas,Probable and confirmed,7
2018-09-02,2018,9,2018,35,Peru,Loreto,Maynas,Probable and confirmed,7
2018-09-09,2018,9,2018,36,Peru,Loreto,Maynas,Probable and confirmed,2
2018-09-16,2018,9,2018,37,Peru,Loreto,Maynas,Probable and confirmed,3
2018-09-23,2018,9,2018,38,Peru,Loreto,Maynas,Probable and confirmed,3
2018-09-30,2018,9,2018,39,Peru,Loreto,Maynas,Probable and confirmed,7
2018-10-07,2018,10,2018,40,Peru,Loreto,Maynas,Probable and confirmed,9
2018-10-14,2018,10,2018,41,Peru,Loreto,Maynas,Probable and confirmed,14
2018-10-21,2018,10,2018,42,Peru,Loreto,Maynas,Probable and confirmed,8
2018-10-28,2018,10,2018,43,Peru,Loreto,Maynas,Probable and confirmed,8
2018-11-04,2018,11,2018,44,Peru,Loreto,Maynas,Probable and confirmed,6
2018-11-11,2018,11,2018,45,Peru,Loreto,Maynas,Probable and confirmed,5
2018-11-18,2018,11,2018,46,Peru,Loreto,Maynas,Probable and confirmed,4
2018-11-25,2018,11,2018,47,Peru,Loreto,Maynas,Probable and confirmed,11
2018-12-02,2018,12,2018,48,Peru,Loreto,Maynas,Probable and confirmed,7
2018-12-09,2018,12,2018,49,Peru,Loreto,Maynas,Probable and confirmed,7
2018-12-16,2018,12,2018,50,Peru,Loreto,Maynas,Probable and confirmed,3
2018-12-23,2018,12,2018,51,Peru,Loreto,Maynas,Probable and confirmed,11
2018-12-30,2018,12,2018,52,Peru,Loreto,Maynas,Probable and confirmed,12
