week_start_date,week_end_date,u_wind_ms_mean,u_wind_ms_min,u_wind_ms_max,v_wind_ms_mean,v_wind_ms_min,v_wind_ms_max,wind_speed_ms_mean,wind_speed_ms_min,wind_speed_ms_max,observations_6hourly,complete_week
2002-04-15,2002-04-21,0.11291208736864584,-1.020769235606377,1.1669230782068694,0.20322802235566817,-0.7799999988996066,1.0261538507273564,0.6633902062595392,0.09855914883344738,1.1947892925299655,28,True
2002-04-22,2002-04-28,-0.2416346150215019,-1.269230766938283,0.990384625342603,-0.08608516540306692,-1.1457692373257418,0.7284615291282535,0.7505294877777221,0.10873805950465204,1.3147807870087063,28,True
2002-04-29,2002-05-05,-0.0040934075458118535,-0.7576923066606889,0.7861538529396057,-0.1640384608808045,-1.5065384621803577,1.197692307142111,0.6394671278833863,0.08133227991496911,1.6664454349445799,28,True
2002-05-06,2002-05-12,0.30593406538233403,-0.34346154160224474,1.3846153754454393,0.27969780162355484,-0.43384615260248,0.9719230710313871,0.6610083042662165,0.23371865107904977,1.4817620963654181,28,True
2002-05-13,2002-05-19,0.2009340661762098,-0.8838461545797495,1.3534615442443352,-0.09664835159636133,-1.004615388237513,1.0884615446512516,0.6292260534500057,0.15155310295354432,1.7368381288804229,28,True
2002-05-20,2002-05-26,-0.019354395514640667,-1.156153841660573,1.00461538709127,0.1076785706157622,-0.8619230756392846,1.391538450351128,0.7170041968229628,0.20245899784022034,1.4969964404293272,28,True
2002-05-27,2002-06-02,-0.39152472498724344,-1.3188461609757864,1.013461539378533,-0.427692307497037,-1.00461538709127,0.22192308106101477,0.8125926612054121,0.13841131586948185,1.4344725718698315,28,True
2002-06-03,2002-06-09,-0.06798076996794686,-0.9665384728174943,0.8519230714211097,-0.5587912079709285,-1.071923086276421,0.07923076767474413,0.7534957495163647,0.18147407390892034,1.0754727963959758,28,True
2002-06-10,2002-06-16,0.1076785716417522,-0.729615383853133,1.0780769322927182,0.030700549598435288,-1.3180769154658685,1.5773076804784627,0.7528451771097745,0.22275207990844278,1.5780519763835426,28,True
2002-06-17,2002-06-23,0.5553708794874722,-0.4480769226614099,1.497307696308081,-0.016978022092339267,-0.7480769274899592,1.6580769190421472,0.8900953005462201,0.33046788324311543,1.8554232841723866,28,True
2002-06-24,2002-06-30,-0.0019230766370278468,-0.8607692320186359,0.7384615377164804,-0.06623626262676176,-0.9334615446054019,0.7461538481024595,0.6021623725642149,0.11451596278237541,0.944834060602106,28,True
2002-07-01,2002-07-07,0.19945054951604907,-0.7803846134875829,1.2296153880082643,0.09460164850403728,-0.8696153920430404,1.098461545430697,0.6588127007194496,0.02804529257139495,1.462356712551296,28,True
2002-07-08,2002-07-14,0.6272802209880736,-0.16807692154095724,1.3665384638767977,0.33309065943051663,-0.6165384626589142,1.0903846220328257,0.8443951744794075,0.15359257966719778,1.7315824570733631,28,True
2002-07-15,2002-07-21,0.3900824186192559,-0.32576923387554974,1.11884616730878,0.21589285762632615,-1.12615384046848,1.409230765241843,0.8478375286165194,0.28615410705222244,1.4762090087349782,28,True
2002-07-22,2002-07-28,0.20081043947784866,-1.065384606902416,1.2542307583185344,-0.30215659319771104,-1.3369230731175497,1.1561538375770817,0.8730642053128355,0.3672110210074968,1.4912782324969964,28,True
2002-07-29,2002-08-04,0.4150412075175484,-0.5673076903017668,1.458076924085617,-0.1387912089179096,-1.0534615367650986,0.803076921747281,0.820229844475855,0.38061010076136204,1.630782023280244,28,True
