week_start_date,week_end_date,surface_pressure_hpa_mean,surface_pressure_hpa_min,surface_pressure_hpa_max,observations_6hourly,complete_week
2002-06-23,2002-06-29,1000.9399725274725,997.9884615384616,1003.3653846153846,28,True
2002-06-30,2002-07-06,999.7493131868132,997.2,1002.6307692307693,28,True
2002-07-07,2002-07-13,999.1232142857143,996.4923076923077,1000.8538461538461,28,True
2002-07-14,2002-07-20,999.134478021978,996.7038461538461,1001.1769230769231,28,True
2002-07-21,2002-07-27,997.4048076923076,993.4192307692308,1000.3,28,True
2002-07-28,2002-08-03,999.7171703296702,996.2846153846153,1001.8730769230768,28,True
2002-08-04,2002-08-10,997.6243131868132,994.9230769230769,1000.0307692307692,28,True
2002-08-11,2002-08-17,998.153434065934,995.3576923076923,1000.6038461538461,28,True
2002-08-18,2002-08-24,996.5519230769231,993.8192307692308,998.7230769230769,28,True
2002-08-25,2002-08-31,994.1832417582418,990.7115384615385,997.0884615384616,28,True
2002-09-01,2002-09-07,996.1678571428572,994.2038461538461,999.2,28,True
2002-09-08,2002-09-14,995.9517857142857,992.9538461538461,998.7346153846153,28,True
2002-09-15,2002-09-21,994.6991758241758,991.7307692307692,997.0692307692308,28,True
2002-09-22,2002-09-28,993.7228021978023,990.7230769230769,997.3307692307692,28,True
2002-09-29,2002-10-05,994.8156593406593,991.8538461538461,997.6307692307693,28,True
2002-10-06,2002-10-12,993.3152472527472,990.0230769230769,996.1692307692308,28,True
2002-10-13,2002-10-19,994.3692307692307,992.0884615384616,997.5346153846153,28,True
2002-10-20,2002-10-26,993.4876373626374,991.5,996.1884615384615,28,True
2002-10-27,2002-11-02,992.5287087912087,989.95,994.6269230769232,28,True
2002-11-03,2002-11-09,994.5729395604395,992.3730769230768,996.9576923076924,28,True
2002-11-10,2002-11-16,995.123076923077,992.3807692307693,996.803846153846,28,True
2002-11-17,2002-11-23,994.3244505494505,991.8076923076924,997.3807692307693,28,True
2002-11-24,2002-11-30,994.3153846153846,991.8846153846154,996.2153846153847,28,True
2002-12-01,2002-12-07,994.5508241758242,992.9153846153847,996.2423076923077,28,True
2002-12-08,2002-12-14,994.3211538461538,991.0076923076923,996.8923076923077,28,True
2002-12-15,2002-12-21,994.3565934065934,992.4192307692308,996.4923076923077,28,True
2002-12-22,2002-12-28,995.405357142857,993.0230769230769,997.55,28,True
2002-12-29,2003-01-04,994.857554945055,992.196153846154,997.6153846153846,28,True
2003-01-05,2003-01-11,995.9133241758242,992.7461538461539,997.8384615384616,28,True
2003-01-12,2003-01-18,995.2737637362637,993.3076923076924,996.553846153846,28,True
2003-01-19,2003-01-25,993.159065934066,989.4615384615385,996.75,28,True
2003-01-26,2003-02-01,993.6510989010989,991.9884615384616,994.9538461538461,28,True
2003-02-02,2003-02-08,994.9182692307693,992.1423076923077,996.3884615384616,28,True
2003-02-09,2003-02-15,994.1978021978022,991.5961538461539,996.3307692307692,28,True
2003-02-16,2003-02-22,992.5059065934066,989.7846153846153,994.8153846153847,28,True
2003-02-23,2003-03-01,994.170467032967,990.9346153846153,997.1576923076923,28,True
2003-03-02,2003-03-08,993.9271978021978,991.3192307692308,995.7038461538461,28,True
2003-03-09,2003-03-15,993.6081043956044,991.3307692307692,994.8923076923077,28,True
2003-03-16,2003-03-22,994.2453296703296,991.8384615384616,996.2576923076923,28,True
2003-03-23,2003-03-29,993.9222527472527,991.9615384615385,996.1,28,True
2003-03-30,2003-04-05,994.2736263736264,992.2461538461539,996.1076923076923,28,True
2003-04-06,2003-04-12,994.4567307692307,991.5692307692308,996.5115384615384,28,True
2003-04-13,2003-04-19,996.2002747252747,991.9346153846153,1001.0346153846153,28,True
2003-04-20,2003-04-26,994.9218406593407,993.0461538461539,996.7846153846153,28,True
2003-04-27,2003-05-03,997.0692307692308,995.053846153846,999.7576923076923,28,True
2003-05-04,2003-05-10,996.6162087912088,992.6,999.2961538461539,28,True
2003-05-11,2003-05-17,997.5869505494505,995.1653846153847,999.4653846153847,28,True
2003-05-18,2003-05-24,996.1696428571429,993.8384615384616,998.7653846153847,28,True
2003-05-25,2003-05-31,997.2125,994.5653846153847,999.1192307692307,28,True
2003-06-01,2003-06-07,996.8214285714286,993.7038461538461,998.6846153846153,28,True
2003-06-08,2003-06-14,996.7179945054944,994.5423076923076,998.3192307692308,28,True
2003-06-15,2003-06-21,997.4401098901099,994.7807692307692,1000.1038461538461,28,True
2003-06-22,2003-06-28,998.2228021978023,994.5769230769231,1000.3538461538461,28,True
2003-06-29,2003-07-05,998.4664835164834,995.6730769230769,1000.5269230769231,28,True
2003-07-06,2003-07-12,996.5796703296703,993.3230769230769,1000.7846153846153,28,True
2003-07-13,2003-07-19,1000.0526098901099,995.9923076923077,1002.25,28,True
2003-07-20,2003-07-26,999.4337912087913,997.303846153846,1001.7269230769231,28,True
2003-07-27,2003-08-02,998.4913461538462,994.4076923076923,1001.0346153846153,28,True
2003-08-03,2003-08-09,996.8476648351649,994.1461538461539,999.7192307692308,28,True
2003-08-10,2003-08-16,998.5697802197802,995.65,1001.0269230769231,28,True
2003-08-17,2003-08-23,997.9274725274726,994.1230769230768,1001.1269230769232,28,True
2003-08-24,2003-08-30,998.0357142857143,995.7730769230769,1000.0923076923077,28,True
2003-08-31,2003-09-06,997.7857142857143,995.303846153846,999.5307692307692,28,True
2003-09-07,2003-09-13,996.3464285714286,992.6038461538461,1000.6538461538461,28,True
2003-09-14,2003-09-20,995.469642857143,991.9615384615385,997.7384615384616,28,True
2003-09-21,2003-09-27,994.3054945054945,991.2076923076924,997.1807692307692,28,True
2003-09-28,2003-10-04,993.6862637362638,989.4346153846153,996.053846153846,28,True
2003-10-05,2003-10-11,992.8046703296703,990.7346153846153,995.1115384615384,28,True
2003-10-12,2003-10-18,994.6648351648353,990.2384615384616,996.9846153846153,28,True
2003-10-19,2003-10-25,993.5681318681319,989.8538461538461,996.1730769230769,28,True
2003-10-26,2003-11-01,991.7570054945055,988.553846153846,994.6692307692308,28,True
2003-11-02,2003-11-08,993.4024725274725,990.65,996.1038461538461,28,True
2003-11-09,2003-11-15,992.9668956043955,990.7230769230769,994.8653846153846,28,True
2003-11-16,2003-11-22,992.6184065934066,989.8769230769232,995.4923076923077,28,True
2003-11-23,2003-11-29,992.389010989011,988.7153846153847,994.4576923076924,28,True
2003-11-30,2003-12-06,991.8405219780219,989.6115384615384,993.8846153846154,28,True
2003-12-07,2003-12-13,993.4541208791209,991.9615384615385,995.2884615384615,28,True
2003-12-14,2003-12-20,996.1240384615385,993.7384615384616,999.3115384615385,28,True
2003-12-21,2003-12-27,995.1755494505495,990.9846153846153,998.2884615384615,28,True
2003-12-28,2004-01-03,992.875,988.3807692307693,996.8461538461539,28,True
2004-01-04,2004-01-10,993.2733516483516,990.9923076923077,994.8769230769232,28,True
2004-01-11,2004-01-17,992.9401098901099,989.4384615384615,995.3923076923077,28,True
2004-01-18,2004-01-24,992.5115384615384,989.2384615384616,995.3576923076923,28,True
2004-01-25,2004-01-31,993.0412087912089,989.7230769230769,995.3615384615384,28,True
2004-02-01,2004-02-07,992.8092032967033,989.75,995.2576923076923,28,True
2004-02-08,2004-02-14,994.715934065934,992.1230769230768,996.6923076923076,28,True
2004-02-15,2004-02-21,993.7572802197802,991.5384615384615,995.303846153846,28,True
2004-02-22,2004-02-28,995.456456043956,992.2153846153847,998.1230769230768,28,True
2004-02-29,2004-03-06,994.7600274725274,992.1384615384616,996.8538461538461,28,True
2004-03-07,2004-03-13,995.3061813186813,992.6192307692307,997.2192307692308,28,True
2004-03-14,2004-03-20,993.117445054945,991.0384615384615,995.9307692307692,28,True
2004-03-21,2004-03-27,993.5070054945055,991.4692307692308,995.6653846153847,28,True
2004-03-28,2004-04-03,993.8549450549451,991.0769230769231,995.6307692307693,28,True
2004-04-04,2004-04-10,995.0872252747253,991.7615384615384,997.1846153846153,28,True
2004-04-11,2004-04-17,993.2443681318681,990.5384615384615,995.7346153846153,28,True
2004-04-18,2004-04-24,994.6541208791208,992.8307692307692,996.7692307692308,28,True
2004-04-25,2004-05-01,995.5505494505495,992.4384615384615,997.4692307692308,28,True
2004-05-02,2004-05-08,996.3495879120879,992.2038461538461,999.65,28,True
2004-05-09,2004-05-15,995.4050824175823,992.0846153846153,998.6615384615384,28,True
2004-05-16,2004-05-22,996.8855769230769,994.4076923076923,999.6730769230769,28,True
2004-05-23,2004-05-29,997.1607142857143,995.1461538461539,999.4230769230769,28,True
2004-05-30,2004-06-05,998.6552197802197,996.55,1000.6423076923077,28,True
2004-06-06,2004-06-12,998.9600274725275,996.3923076923077,1002.2730769230769,28,True
2004-06-13,2004-06-19,1000.1248626373626,997.9846153846153,1003.0769230769231,28,True
2004-06-20,2004-06-26,999.0421703296704,996.446153846154,1001.2769230769231,28,True
2004-06-27,2004-07-03,998.0938186813188,995.7692307692308,1000.0461538461539,28,True
2004-07-04,2004-07-10,996.9325549450549,992.6884615384615,1000.0076923076923,28,True
2004-07-11,2004-07-17,996.9164835164836,994.7115384615385,1000.3230769230769,28,True
2004-07-18,2004-07-24,997.9642857142857,994.5730769230769,999.7,28,True
2004-07-25,2004-07-31,998.1657967032968,995.3269230769231,1000.7384615384616,28,True
2004-08-01,2004-08-07,998.4498626373627,996.0230769230769,1001.4230769230769,28,True
2004-08-08,2004-08-14,1000.025,997.5923076923077,1002.6423076923077,28,True
2004-08-15,2004-08-21,997.6990384615384,995.1769230769231,999.9153846153847,28,True
2004-08-22,2004-08-28,996.85,993.7307692307692,998.7923076923076,28,True
2004-08-29,2004-09-04,996.6322802197802,993.5,999.0884615384616,28,True
2004-09-05,2004-09-11,994.1118131868133,990.4307692307692,997.1769230769231,28,True
2004-09-12,2004-09-18,996.5292582417582,993.9961538461539,998.6692307692308,28,True
2004-09-19,2004-09-25,995.3813186813187,993.1153846153846,997.2192307692308,28,True
2004-09-26,2004-10-02,994.8754120879121,992.85,996.9423076923076,28,True
2004-10-03,2004-10-09,994.2615384615384,991.1269230769232,996.6038461538461,28,True
2004-10-10,2004-10-16,992.532554945055,990.5,994.8230769230769,28,True
2004-10-17,2004-10-23,993.0697802197802,990.3115384615385,995.75,28,True
2004-10-24,2004-10-30,993.4406593406593,991.1,995.8730769230768,28,True
2004-10-31,2004-11-06,992.8833791208791,991.0269230769231,995.1423076923077,28,True
2004-11-07,2004-11-13,992.492445054945,989.0576923076924,995.5769230769231,28,True
2004-11-14,2004-11-20,993.2936813186814,990.7807692307692,996.6423076923077,28,True
2004-11-21,2004-11-27,993.7853021978023,990.6576923076923,997.0923076923077,28,True
2004-11-28,2004-12-04,992.3865384615384,989.5692307692308,994.7576923076923,28,True
2004-12-05,2004-12-11,993.7667582417582,990.9230769230769,996.3346153846153,28,True
2004-12-12,2004-12-18,993.4487637362637,990.5615384615385,995.4423076923076,28,True
2004-12-19,2004-12-25,992.0190934065934,987.1115384615384,994.5730769230769,28,True
2004-12-26,2005-01-01,993.5111263736263,988.7769230769231,996.0423076923076,28,True
2005-01-02,2005-01-08,993.7192307692306,991.6115384615384,995.4730769230769,28,True
2005-01-09,2005-01-15,993.0737637362637,989.7538461538461,995.4538461538461,28,True
2005-01-16,2005-01-22,990.815934065934,987.3961538461539,994.6576923076923,28,True
2005-01-23,2005-01-29,992.9596153846154,989.6615384615384,995.9961538461539,28,True
2005-01-30,2005-02-05,992.5885989010989,988.8923076923077,996.8576923076923,28,True
2005-02-06,2005-02-12,993.2061813186813,990.8846153846154,995.9192307692308,28,True
2005-02-13,2005-02-19,992.7054945054945,988.1307692307693,995.1461538461539,28,True
2005-02-20,2005-02-26,994.057554945055,991.25,996.1538461538461,28,True
2005-02-27,2005-03-05,994.243956043956,992.8423076923077,995.9769230769231,28,True
2005-03-06,2005-03-12,994.4313186813187,992.2653846153847,996.5038461538461,28,True
2005-03-13,2005-03-19,994.0880494505494,991.1461538461539,996.2153846153847,28,True
2005-03-20,2005-03-26,995.679945054945,993.1769230769231,998.0384615384615,28,True
2005-03-27,2005-04-02,994.1664835164836,992.1653846153847,995.6846153846153,28,True
2005-04-03,2005-04-09,995.2177197802197,993.2038461538461,996.6038461538461,28,True
2005-04-10,2005-04-16,994.4407967032967,991.9846153846153,996.1884615384615,28,True
2005-04-17,2005-04-23,994.298489010989,992.25,996.7807692307692,28,True
2005-04-24,2005-04-30,995.3671703296703,991.8538461538461,997.7423076923077,28,True
2005-05-01,2005-05-07,996.1535714285714,993.3,998.9307692307692,28,True
2005-05-08,2005-05-14,995.0361263736264,993.5269230769231,996.0807692307692,28,True
2005-05-15,2005-05-21,993.4252747252748,990.8230769230769,995.8615384615384,28,True
2005-05-22,2005-05-28,994.9962912087913,991.5307692307692,998.5884615384616,28,True
2005-05-29,2005-06-04,996.2156593406593,994.1576923076923,997.7,28,True
2005-06-05,2005-06-11,996.4940934065934,994.0230769230769,998.4307692307692,28,True
2005-06-12,2005-06-18,996.7826923076924,993.8615384615384,999.1615384615384,28,True
2005-06-19,2005-06-25,997.9320054945055,994.2576923076923,1000.9692307692308,28,True
2005-06-26,2005-07-02,997.3436813186814,994.2692307692308,999.8423076923077,28,True
2005-07-03,2005-07-09,998.8559065934066,994.8115384615385,1002.9653846153847,28,True
2005-07-10,2005-07-16,997.2545329670329,992.4153846153847,1001.0115384615384,28,True
2005-07-17,2005-07-23,997.6429945054945,994.5384615384615,1000.7423076923077,28,True
2005-07-24,2005-07-30,998.671978021978,996.35,1001.3615384615384,28,True
2005-07-31,2005-08-06,996.7384615384616,993.9884615384616,998.7115384615385,28,True
2005-08-07,2005-08-13,997.6368131868131,994.1461538461539,1000.4615384615385,28,True
2005-08-14,2005-08-20,996.4357142857143,992.4769230769231,1000.1153846153846,28,True
2005-08-21,2005-08-27,995.4714285714286,991.1115384615384,998.2269230769231,28,True
2005-08-28,2005-09-03,994.541620879121,991.75,997.6730769230769,28,True
2005-09-04,2005-09-10,995.4633241758241,993.6423076923077,997.8846153846154,28,True
2005-09-11,2005-09-17,997.3537087912089,994.6038461538461,1000.053846153846,28,True
2005-09-18,2005-09-24,993.6991758241758,990.8461538461539,995.8884615384616,28,True
2005-09-25,2005-10-01,994.3310439560439,990.4884615384616,998.3384615384616,28,True
2005-10-02,2005-10-08,993.828021978022,989.9769230769231,997.1538461538461,28,True
2005-10-09,2005-10-15,994.2428571428571,990.9384615384615,998.8846153846154,28,True
2005-10-16,2005-10-22,993.6620879120879,990.9423076923076,995.2615384615384,28,True
2005-10-23,2005-10-29,992.9251373626374,990.6115384615384,995.0692307692308,28,True
2005-10-30,2005-11-05,994.7240384615385,991.3769230769232,997.6884615384615,28,True
2005-11-06,2005-11-12,992.8855769230769,989.8423076923077,994.5653846153847,28,True
2005-11-13,2005-11-19,990.865521978022,988.5,993.0807692307692,28,True
2005-11-20,2005-11-26,991.6774725274726,988.6,994.2961538461539,28,True
2005-11-27,2005-12-03,990.554532967033,987.1230769230768,993.0384615384615,28,True
2005-12-04,2005-12-10,991.4667582417582,988.1153846153846,994.3153846153847,28,True
2005-12-11,2005-12-17,991.9961538461539,990.0076923076923,994.6346153846154,28,True
2005-12-18,2005-12-24,993.970054945055,992.1846153846153,995.4769230769231,28,True
2005-12-25,2005-12-31,992.9556318681318,988.25,995.8384615384616,28,True
2006-01-01,2006-01-07,991.8298076923077,989.1153846153846,994.25,28,True
2006-01-08,2006-01-14,992.6280219780219,989.3961538461539,995.7307692307692,28,True
2006-01-15,2006-01-21,992.935576923077,988.8423076923077,996.1846153846153,28,True
2006-01-22,2006-01-28,994.2964285714286,991.2923076923076,996.7230769230769,28,True
2006-01-29,2006-02-04,993.4412087912087,991.4423076923076,995.3884615384616,28,True
2006-02-05,2006-02-11,993.5375,990.2384615384616,996.5769230769231,28,True
2006-02-12,2006-02-18,993.7685439560439,990.8692307692307,996.45,28,True
2006-02-19,2006-02-25,993.0401098901099,990.3923076923077,994.5269230769231,28,True
2006-02-26,2006-03-04,993.9373626373626,991.8230769230769,996.0192307692308,28,True
2006-03-05,2006-03-11,994.126510989011,991.1269230769232,996.1115384615384,28,True
2006-03-12,2006-03-18,993.0622252747253,989.7884615384615,995.1192307692307,28,True
2006-03-19,2006-03-25,993.3336538461538,991.6346153846154,995.4923076923077,28,True
2006-03-26,2006-04-01,994.7894230769231,992.6076923076923,996.85,28,True
2006-04-02,2006-04-08,993.1681318681319,991.2769230769231,994.8538461538461,28,True
2006-04-09,2006-04-15,992.2667582417582,989.5115384615384,994.696153846154,28,True
2006-04-16,2006-04-22,995.6440934065934,992.8346153846153,997.9038461538461,28,True
2006-04-23,2006-04-29,995.184065934066,992.9653846153847,996.5192307692308,28,True
2006-04-30,2006-05-06,995.8087912087913,991.9730769230769,998.1730769230769,28,True
2006-05-07,2006-05-13,997.4100274725275,994.5653846153847,1000.4384615384615,28,True
2006-05-14,2006-05-20,997.2380494505495,994.8307692307692,1000.2923076923076,28,True
2006-05-21,2006-05-27,998.0820054945054,994.4346153846153,1000.8,28,True
2006-05-28,2006-06-03,997.4100274725275,995.6769230769231,998.8192307692308,28,True
2006-06-04,2006-06-10,995.9506868131867,993.6923076923076,997.3115384615385,28,True
2006-06-11,2006-06-17,997.4461538461538,993.6461538461539,999.35,28,True
2006-06-18,2006-06-24,998.6372252747252,996.1423076923077,1000.6153846153846,28,True
2006-06-25,2006-07-01,998.4817307692308,994.5807692307692,1001.2115384615385,28,True
2006-07-02,2006-07-08,999.8940934065934,997.6076923076923,1001.7,28,True
2006-07-09,2006-07-15,997.3008241758242,995.0346153846153,999.95,28,True
2006-07-16,2006-07-22,998.4057692307691,995.9846153846153,1000.3576923076923,28,True
2006-07-23,2006-07-29,996.2751373626373,992.4692307692308,998.2884615384615,28,True
2006-07-30,2006-08-05,998.9931318681319,995.4961538461539,1002.2269230769231,28,True
2006-08-06,2006-08-12,995.5392857142857,993.0,997.6076923076923,28,True
2006-08-13,2006-08-19,994.9815934065934,993.0576923076924,996.5076923076923,28,True
2006-08-20,2006-08-26,996.3245879120878,992.2423076923077,999.8153846153847,28,True
2006-08-27,2006-09-02,995.4527472527473,992.6115384615384,997.8384615384616,28,True
2006-09-03,2006-09-09,995.792032967033,992.2269230769231,999.2307692307692,28,True
2006-09-10,2006-09-16,995.4505494505494,992.4846153846153,997.8576923076923,28,True
2006-09-17,2006-09-23,995.1652472527473,991.5269230769231,997.7269230769231,28,True
2006-09-24,2006-09-30,995.5754120879121,992.1115384615384,999.0576923076924,28,True
2006-10-01,2006-10-07,993.2973901098901,990.0346153846153,995.8615384615384,28,True
2006-10-08,2006-10-14,992.9414835164835,989.7846153846153,995.9307692307692,28,True
2006-10-15,2006-10-21,991.6899725274725,989.3192307692308,993.7961538461539,28,True
2006-10-22,2006-10-28,993.6557692307691,990.0807692307692,997.1884615384615,28,True
2006-10-29,2006-11-04,990.4767857142857,988.3,993.1769230769231,28,True
2006-11-05,2006-11-11,991.9634615384615,988.85,995.803846153846,28,True
2006-11-12,2006-11-18,992.889010989011,989.9038461538461,995.4153846153847,28,True
2006-11-19,2006-11-25,993.4482142857142,989.1384615384616,996.7269230769231,28,True
2006-11-26,2006-12-02,992.1728021978022,989.4576923076924,994.5461538461539,28,True
2006-12-03,2006-12-09,992.3001373626374,990.2,994.2807692307692,28,True
2006-12-10,2006-12-16,993.5737637362637,991.9384615384615,995.4730769230769,28,True
2006-12-17,2006-12-23,994.2949175824176,992.1653846153847,996.8346153846153,28,True
2006-12-24,2006-12-30,995.7493131868132,992.6,998.25,28,True
2006-12-31,2007-01-06,994.8789835164836,992.4615384615385,997.0076923076923,28,True
2007-01-07,2007-01-13,993.9196428571429,992.1423076923077,995.5461538461539,28,True
2007-01-14,2007-01-20,993.151510989011,989.7730769230769,995.3,28,True
2007-01-21,2007-01-27,994.0096153846154,991.7846153846153,995.4923076923077,28,True
2007-01-28,2007-02-03,994.5259615384615,991.8846153846154,996.5307692307692,28,True
2007-02-04,2007-02-10,993.4818681318682,990.8192307692308,996.4346153846153,28,True
2007-02-11,2007-02-17,992.2752747252747,987.5230769230769,996.1115384615384,28,True
2007-02-18,2007-02-24,991.7946428571429,988.3192307692308,995.4769230769231,28,True
2007-02-25,2007-03-03,993.4537087912088,988.9769230769231,996.5615384615385,28,True
2007-03-04,2007-03-10,994.4236263736263,992.3076923076924,996.5730769230769,28,True
2007-03-11,2007-03-17,993.924587912088,992.4076923076923,995.4730769230769,28,True
2007-03-18,2007-03-24,993.8891483516484,989.5846153846153,997.1038461538461,28,True
2007-03-25,2007-03-31,993.3663461538462,991.3538461538461,996.2115384615385,28,True
2007-04-01,2007-04-07,994.0960164835166,991.946153846154,995.7538461538461,28,True
2007-04-08,2007-04-14,995.8473901098902,993.9346153846153,997.5923076923077,28,True
2007-04-15,2007-04-21,995.1449175824175,992.6,998.0076923076923,28,True
2007-04-22,2007-04-28,995.0493131868132,992.8,997.1076923076923,28,True
2007-04-29,2007-05-05,996.1195054945055,993.55,999.2615384615384,28,True
2007-05-06,2007-05-12,995.8967032967033,991.0192307692308,1000.2384615384616,28,True
2007-05-13,2007-05-19,996.7381868131869,991.6884615384615,1000.2576923076923,28,True
2007-05-20,2007-05-26,995.5222527472527,991.9423076923076,1000.2153846153847,28,True
2007-05-27,2007-06-02,996.7620879120878,994.6269230769232,997.8730769230768,28,True
2007-06-03,2007-06-09,997.7726648351647,995.9192307692308,999.4961538461539,28,True
2007-06-10,2007-06-16,997.3899725274725,995.053846153846,999.35,28,True
2007-06-17,2007-06-23,998.2498626373626,996.65,999.5153846153847,28,True
2007-06-24,2007-06-30,998.9232142857143,995.3807692307693,1003.3538461538461,28,True
2007-07-01,2007-07-07,999.170054945055,995.7076923076924,1002.7923076923076,28,True
2007-07-08,2007-07-14,997.0164835164835,994.8730769230768,998.5769230769231,28,True
2007-07-15,2007-07-21,996.7074175824175,993.9307692307692,997.946153846154,28,True
2007-07-22,2007-07-28,997.041620879121,992.7807692307692,1001.5692307692308,28,True
2007-07-29,2007-08-04,997.6082417582418,994.2538461538461,1000.8846153846154,28,True
2007-08-05,2007-08-11,996.0887362637362,993.25,998.9769230769231,28,True
2007-08-12,2007-08-18,996.1729395604395,993.5038461538461,998.9846153846153,28,True
2007-08-19,2007-08-25,994.8358516483516,989.6,998.3961538461539,28,True
2007-08-26,2007-09-01,996.3375,991.5076923076923,999.4038461538461,28,True
2007-09-02,2007-09-08,997.2644230769231,994.7538461538461,998.8230769230769,28,True
2007-09-09,2007-09-15,995.2857142857143,993.3115384615385,996.8692307692307,28,True
2007-09-16,2007-09-22,995.4211538461539,993.303846153846,997.5384615384615,28,True
2007-09-23,2007-09-29,995.6133241758242,991.8538461538461,998.696153846154,28,True
2007-09-30,2007-10-06,995.323901098901,990.4769230769231,998.8615384615384,28,True
2007-10-07,2007-10-13,992.4561813186813,988.5153846153847,996.2384615384616,28,True
2007-10-14,2007-10-20,993.2041208791209,988.9884615384616,995.9538461538461,28,True
2007-10-21,2007-10-27,993.4199175824176,990.4846153846153,996.05,28,True
2007-10-28,2007-11-03,991.8050824175824,988.1,994.7153846153847,28,True
2007-11-04,2007-11-10,991.4196428571429,988.1538461538461,993.45,28,True
2007-11-11,2007-11-17,992.1928571428571,989.6115384615384,995.4307692307692,28,True
2007-11-18,2007-11-24,994.1262362637362,991.2769230769231,996.4923076923077,28,True
2007-11-25,2007-12-01,992.2880494505495,989.7884615384615,995.1269230769232,28,True
2007-12-02,2007-12-08,992.539010989011,988.8307692307692,996.4230769230769,28,True
2007-12-09,2007-12-15,991.9785714285714,989.4346153846153,993.9038461538461,28,True
2007-12-16,2007-12-22,992.8215659340659,990.3269230769231,995.5423076923076,28,True
2007-12-23,2007-12-29,993.3313186813186,991.3961538461539,995.0,28,True
2007-12-30,2008-01-05,994.5103021978022,992.0692307692308,997.7576923076923,28,True
2008-01-06,2008-01-12,993.0697802197802,988.6576923076923,997.1653846153847,28,True
2008-01-13,2008-01-19,992.5885989010989,990.5961538461539,994.946153846154,28,True
2008-01-20,2008-01-26,993.5027472527472,990.3576923076923,995.8961538461539,28,True
2008-01-27,2008-02-02,991.5181318681318,988.4,993.8461538461539,28,True
2008-02-03,2008-02-09,994.4978021978022,989.5269230769231,997.0769230769231,28,True
2008-02-10,2008-02-16,994.2630494505495,991.9923076923077,996.4576923076924,28,True
2008-02-17,2008-02-23,993.9688186813186,990.6115384615384,997.3692307692307,28,True
2008-02-24,2008-03-01,994.4074175824177,991.4846153846153,996.7846153846153,28,True
2008-03-02,2008-03-08,993.0940934065935,989.0692307692308,995.7846153846153,28,True
2008-03-09,2008-03-15,994.321978021978,991.6153846153846,996.3115384615385,28,True
2008-03-16,2008-03-22,995.3122252747253,993.2615384615384,996.7307692307692,28,True
2008-03-23,2008-03-29,994.0517857142858,990.3461538461539,997.1,28,True
2008-03-30,2008-04-05,992.6781593406594,989.6115384615384,996.5730769230769,28,True
2008-04-06,2008-04-12,993.4070054945056,991.0153846153847,996.0461538461539,28,True
2008-04-13,2008-04-19,994.3476648351649,991.15,996.3461538461539,28,True
2008-04-20,2008-04-26,993.7693681318681,991.2423076923077,996.1076923076923,28,True
2008-04-27,2008-05-03,993.9252747252748,991.4269230769231,996.9192307692308,28,True
2008-05-04,2008-05-10,996.8663461538462,993.4153846153847,999.4115384615384,28,True
2008-05-11,2008-05-17,997.6123626373626,995.3538461538461,999.1423076923077,28,True
2008-05-18,2008-05-24,996.1946428571429,993.8961538461539,997.5269230769231,28,True
2008-05-25,2008-05-31,995.0629120879121,992.7346153846153,997.6269230769232,28,True
2008-06-01,2008-06-07,998.2118131868132,995.1692307692308,1000.0153846153847,28,True
2008-06-08,2008-06-14,996.9769230769231,994.6884615384615,998.4538461538461,28,True
2008-06-15,2008-06-21,997.0920329670329,994.0769230769231,1000.6230769230768,28,True
2008-06-22,2008-06-28,997.2019230769231,994.7884615384615,999.6192307692307,28,True
2008-06-29,2008-07-05,999.1188186813187,997.2730769230769,1000.9230769230769,28,True
2008-07-06,2008-07-12,998.4048076923076,995.9384615384615,1000.7538461538461,28,True
2008-07-13,2008-07-19,997.4031593406593,994.1038461538461,999.7846153846153,28,True
2008-07-20,2008-07-26,997.8578296703297,995.8230769230769,999.3846153846154,28,True
2008-07-27,2008-08-02,996.5467032967033,992.8730769230768,999.1730769230769,28,True
2008-08-03,2008-08-09,995.8932692307692,993.25,997.7076923076924,28,True
2008-08-10,2008-08-16,996.3174450549451,991.85,998.303846153846,28,True
2008-08-17,2008-08-23,994.5758241758241,991.6730769230769,996.6461538461539,28,True
2008-08-24,2008-08-30,994.3373626373626,990.2846153846153,997.9846153846153,28,True
2008-08-31,2008-09-06,994.6207417582417,991.9346153846153,996.7461538461539,28,True
2008-09-07,2008-09-13,996.6396978021978,993.7538461538461,999.9269230769231,28,True
2008-09-14,2008-09-20,995.7751373626373,992.0846153846153,998.0923076923077,28,True
2008-09-21,2008-09-27,995.5873626373626,991.9346153846153,998.8384615384616,28,True
2008-09-28,2008-10-04,994.5254120879121,991.1769230769231,997.3615384615384,28,True
2008-10-05,2008-10-11,994.417032967033,990.7769230769231,998.2307692307692,28,True
2008-10-12,2008-10-18,994.2197802197803,990.1230769230768,997.6884615384615,28,True
2008-10-19,2008-10-25,994.6119505494506,992.7769230769231,997.3269230769231,28,True
2008-10-26,2008-11-01,993.6164835164835,990.9576923076924,995.6192307692307,28,True
2008-11-02,2008-11-08,994.0476648351648,991.1076923076923,996.7115384615385,28,True
2008-11-09,2008-11-15,991.421978021978,988.5230769230769,995.4346153846153,28,True
2008-11-16,2008-11-22,991.3853021978022,989.2423076923077,994.2615384615384,28,True
2008-11-23,2008-11-29,992.1693681318682,990.0576923076924,994.9269230769231,28,True
2008-11-30,2008-12-06,993.5017857142857,989.7346153846153,996.7461538461539,28,True
