timestamp,source,surface_pressure_pa,surface_pressure_hpa,maynas_grid_cells,source_file
2004-10-16 06:00:00,CFSR,99288.46153846153,992.8846153846154,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-16 12:00:00,CFSR,99479.23076923077,994.7923076923076,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-16 18:00:00,CFSR,99156.92307692308,991.5692307692308,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-17 00:00:00,CFSR,99125.76923076923,991.2576923076923,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-17 06:00:00,CFSR,99283.84615384616,992.8384615384616,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-17 12:00:00,CFSR,99437.69230769231,994.3769230769232,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-17 18:00:00,CFSR,99217.30769230769,992.1730769230769,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-18 00:00:00,CFSR,99050.76923076923,990.5076923076923,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-18 06:00:00,CFSR,99140.0,991.4,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-18 12:00:00,CFSR,99390.76923076923,993.9076923076923,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-18 18:00:00,CFSR,99210.76923076923,992.1076923076923,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-19 00:00:00,CFSR,99031.15384615384,990.3115384615385,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-19 06:00:00,CFSR,99234.23076923077,992.3423076923077,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-19 12:00:00,CFSR,99418.84615384616,994.1884615384615,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-19 18:00:00,CFSR,99258.84615384616,992.5884615384616,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-20 00:00:00,CFSR,99195.76923076923,991.9576923076924,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-20 06:00:00,CFSR,99348.46153846153,993.4846153846153,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-20 12:00:00,CFSR,99526.92307692308,995.2692307692308,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-20 18:00:00,CFSR,99331.92307692308,993.3192307692308,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-21 00:00:00,CFSR,99426.92307692308,994.2692307692308,26,pgbh06.gdas.20041016-20041020.grb2.nc.gz
2004-10-21 06:00:00,CFSR,99416.92307692308,994.1692307692308,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-21 12:00:00,CFSR,99575.0,995.75,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-21 18:00:00,CFSR,99258.46153846153,992.5846153846153,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-22 00:00:00,CFSR,99271.15384615384,992.7115384615385,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-22 06:00:00,CFSR,99372.69230769231,993.7269230769231,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-22 12:00:00,CFSR,99491.53846153847,994.9153846153847,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-22 18:00:00,CFSR,99212.69230769231,992.1269230769232,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-23 00:00:00,CFSR,99264.61538461539,992.6461538461539,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-23 06:00:00,CFSR,99342.30769230769,993.4230769230769,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-23 12:00:00,CFSR,99475.38461538461,994.7538461538461,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-23 18:00:00,CFSR,99284.61538461539,992.8461538461539,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-24 00:00:00,CFSR,99378.46153846153,993.7846153846153,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-24 06:00:00,CFSR,99410.0,994.1,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-24 12:00:00,CFSR,99510.38461538461,995.1038461538461,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-24 18:00:00,CFSR,99365.0,993.65,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-25 00:00:00,CFSR,99384.23076923077,993.8423076923077,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-25 06:00:00,CFSR,99330.38461538461,993.303846153846,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-25 12:00:00,CFSR,99473.84615384616,994.7384615384616,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-25 18:00:00,CFSR,99243.84615384616,992.4384615384615,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-26 00:00:00,CFSR,99200.76923076923,992.0076923076923,26,pgbh06.gdas.20041021-20041025.grb2.nc.gz
2004-10-26 06:00:00,CFSR,99277.69230769231,992.7769230769231,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-26 12:00:00,CFSR,99418.07692307692,994.1807692307692,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-26 18:00:00,CFSR,99218.46153846153,992.1846153846153,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-27 00:00:00,CFSR,99110.0,991.1,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-27 06:00:00,CFSR,99280.38461538461,992.803846153846,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-27 12:00:00,CFSR,99417.69230769231,994.1769230769231,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-27 18:00:00,CFSR,99178.46153846153,991.7846153846153,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-28 00:00:00,CFSR,99238.84615384616,992.3884615384616,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-28 06:00:00,CFSR,99288.84615384616,992.8884615384616,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-28 12:00:00,CFSR,99563.84615384616,995.6384615384616,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-28 18:00:00,CFSR,99358.07692307692,993.5807692307692,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-29 00:00:00,CFSR,99307.30769230769,993.0730769230769,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-29 06:00:00,CFSR,99368.46153846153,993.6846153846153,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-29 12:00:00,CFSR,99587.30769230769,995.8730769230768,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-29 18:00:00,CFSR,99324.23076923077,993.2423076923077,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-30 00:00:00,CFSR,99305.38461538461,993.053846153846,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-30 06:00:00,CFSR,99400.38461538461,994.0038461538461,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-30 12:00:00,CFSR,99486.15384615384,994.8615384615384,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-30 18:00:00,CFSR,99207.30769230769,992.0730769230769,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-31 00:00:00,CFSR,99102.69230769231,991.0269230769231,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-31 06:00:00,CFSR,99298.84615384616,992.9884615384616,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-31 12:00:00,CFSR,99404.23076923077,994.0423076923076,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-10-31 18:00:00,CFSR,99167.30769230769,991.6730769230769,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-11-01 00:00:00,CFSR,99222.69230769231,992.2269230769231,26,pgbh06.gdas.20041026-20041031.grb2.nc.gz
2004-11-01 06:00:00,CFSR,99351.15384615384,993.5115384615384,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-01 12:00:00,CFSR,99463.46153846153,994.6346153846154,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-01 18:00:00,CFSR,99255.0,992.55,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-02 00:00:00,CFSR,99316.15384615384,993.1615384615384,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-02 06:00:00,CFSR,99366.92307692308,993.6692307692308,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-02 12:00:00,CFSR,99406.53846153847,994.0653846153847,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-02 18:00:00,CFSR,99258.07692307692,992.5807692307692,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-03 00:00:00,CFSR,99163.07692307692,991.6307692307693,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-03 06:00:00,CFSR,99254.61538461539,992.5461538461539,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-03 12:00:00,CFSR,99310.76923076923,993.1076923076923,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-03 18:00:00,CFSR,99203.46153846153,992.0346153846153,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-04 00:00:00,CFSR,99128.46153846153,991.2846153846153,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-04 06:00:00,CFSR,99231.92307692308,992.3192307692308,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-04 12:00:00,CFSR,99363.84615384616,993.6384615384616,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-04 18:00:00,CFSR,99197.30769230769,991.9730769230769,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-05 00:00:00,CFSR,99158.46153846153,991.5846153846153,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-05 06:00:00,CFSR,99286.53846153847,992.8653846153846,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-05 12:00:00,CFSR,99419.23076923077,994.1923076923076,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-05 18:00:00,CFSR,99276.15384615384,992.7615384615384,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-06 00:00:00,CFSR,99247.30769230769,992.4730769230769,26,pgbh06.gdas.20041101-20041105.grb2.nc.gz
2004-11-06 06:00:00,CFSR,99357.69230769231,993.5769230769231,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-06 12:00:00,CFSR,99514.23076923077,995.1423076923077,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-06 18:00:00,CFSR,99347.30769230769,993.4730769230769,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-07 00:00:00,CFSR,99289.23076923077,992.8923076923077,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-07 06:00:00,CFSR,99300.76923076923,993.0076923076923,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-07 12:00:00,CFSR,99500.0,995.0,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-07 18:00:00,CFSR,99445.38461538461,994.4538461538461,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-08 00:00:00,CFSR,99491.15384615384,994.9115384615384,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-08 06:00:00,CFSR,99530.76923076923,995.3076923076924,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-08 12:00:00,CFSR,99557.69230769231,995.5769230769231,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-08 18:00:00,CFSR,99500.38461538461,995.0038461538461,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-09 00:00:00,CFSR,99408.46153846153,994.0846153846153,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-09 06:00:00,CFSR,99509.23076923077,995.0923076923077,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-09 12:00:00,CFSR,99532.30769230769,995.3230769230769,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-09 18:00:00,CFSR,99277.30769230769,992.7730769230769,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-10 00:00:00,CFSR,99104.61538461539,991.0461538461539,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-10 06:00:00,CFSR,99285.0,992.85,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-10 12:00:00,CFSR,99408.84615384616,994.0884615384616,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-10 18:00:00,CFSR,99128.46153846153,991.2846153846153,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-11 00:00:00,CFSR,99008.07692307692,990.0807692307692,26,pgbh06.gdas.20041106-20041110.grb2.nc.gz
2004-11-11 06:00:00,CFSR,99193.07692307692,991.9307692307692,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-11 12:00:00,CFSR,99260.0,992.6,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-11 18:00:00,CFSR,98912.30769230769,989.1230769230768,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-12 00:00:00,CFSR,98905.76923076923,989.0576923076924,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-12 06:00:00,CFSR,99064.61538461539,990.6461538461539,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-12 12:00:00,CFSR,99144.23076923077,991.4423076923076,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-12 18:00:00,CFSR,98990.76923076923,989.9076923076923,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-13 00:00:00,CFSR,98998.84615384616,989.9884615384616,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-13 06:00:00,CFSR,99088.84615384616,990.8884615384616,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-13 12:00:00,CFSR,99208.84615384616,992.0884615384616,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-13 18:00:00,CFSR,98933.84615384616,989.3384615384616,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-14 00:00:00,CFSR,99078.07692307692,990.7807692307692,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-14 06:00:00,CFSR,99091.53846153847,990.9153846153847,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-14 12:00:00,CFSR,99281.15384615384,992.8115384615385,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-14 18:00:00,CFSR,99081.15384615384,990.8115384615385,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-15 00:00:00,CFSR,99217.69230769231,992.1769230769231,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-15 06:00:00,CFSR,99255.76923076923,992.5576923076924,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-15 12:00:00,CFSR,99416.15384615384,994.1615384615384,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-15 18:00:00,CFSR,99175.0,991.75,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-16 00:00:00,CFSR,99188.46153846153,991.8846153846154,26,pgbh06.gdas.20041111-20041115.grb2.nc.gz
2004-11-16 06:00:00,CFSR,99249.61538461539,992.4961538461539,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-16 12:00:00,CFSR,99416.53846153847,994.1653846153847,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-16 18:00:00,CFSR,99151.15384615384,991.5115384615384,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-17 00:00:00,CFSR,99191.15384615384,991.9115384615384,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-17 06:00:00,CFSR,99288.07692307692,992.8807692307693,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-17 12:00:00,CFSR,99486.92307692308,994.8692307692307,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-17 18:00:00,CFSR,99198.46153846153,991.9846153846153,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-18 00:00:00,CFSR,99276.15384615384,992.7615384615384,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-18 06:00:00,CFSR,99393.46153846153,993.9346153846153,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-18 12:00:00,CFSR,99528.84615384616,995.2884615384615,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-18 18:00:00,CFSR,99299.61538461539,992.9961538461539,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-19 00:00:00,CFSR,99399.61538461539,993.9961538461539,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-19 06:00:00,CFSR,99431.53846153847,994.3153846153847,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-19 12:00:00,CFSR,99483.07692307692,994.8307692307692,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-19 18:00:00,CFSR,99498.46153846153,994.9846153846153,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-20 00:00:00,CFSR,99469.23076923077,994.6923076923076,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-20 06:00:00,CFSR,99563.07692307692,995.6307692307693,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-20 12:00:00,CFSR,99664.23076923077,996.6423076923077,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-20 18:00:00,CFSR,99448.07692307692,994.4807692307692,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-21 00:00:00,CFSR,99435.76923076923,994.3576923076923,26,pgbh06.gdas.20041116-20041120.grb2.nc.gz
2004-11-21 06:00:00,CFSR,99575.38461538461,995.7538461538461,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-21 12:00:00,CFSR,99709.23076923077,997.0923076923077,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-21 18:00:00,CFSR,99400.0,994.0,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-22 00:00:00,CFSR,99406.15384615384,994.0615384615385,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-22 06:00:00,CFSR,99516.92307692308,995.1692307692308,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-22 12:00:00,CFSR,99593.07692307692,995.9307692307692,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-22 18:00:00,CFSR,99301.15384615384,993.0115384615384,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-23 00:00:00,CFSR,99199.61538461539,991.9961538461539,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-23 06:00:00,CFSR,99316.15384615384,993.1615384615384,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-23 12:00:00,CFSR,99435.76923076923,994.3576923076923,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-23 18:00:00,CFSR,99237.30769230769,992.3730769230768,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-24 00:00:00,CFSR,99105.0,991.05,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-24 06:00:00,CFSR,99343.46153846153,993.4346153846153,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-24 12:00:00,CFSR,99473.84615384616,994.7384615384616,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-24 18:00:00,CFSR,99296.92307692308,992.9692307692308,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-25 00:00:00,CFSR,99232.69230769231,992.3269230769231,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-25 06:00:00,CFSR,99436.53846153847,994.3653846153846,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-25 12:00:00,CFSR,99523.07692307692,995.2307692307692,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-25 18:00:00,CFSR,99356.92307692308,993.5692307692308,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-26 00:00:00,CFSR,99418.46153846153,994.1846153846153,26,pgbh06.gdas.20041121-20041125.grb2.nc.gz
2004-11-26 06:00:00,CFSR,99475.76923076923,994.7576923076923,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-26 12:00:00,CFSR,99532.30769230769,995.3230769230769,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-26 18:00:00,CFSR,99320.0,993.2,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-27 00:00:00,CFSR,99177.69230769231,991.7769230769231,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-27 06:00:00,CFSR,99306.15384615384,993.0615384615385,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-27 12:00:00,CFSR,99407.69230769231,994.0769230769231,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-27 18:00:00,CFSR,99065.76923076923,990.6576923076923,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-28 00:00:00,CFSR,98956.92307692308,989.5692307692308,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-28 06:00:00,CFSR,99121.53846153847,991.2153846153847,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-28 12:00:00,CFSR,99233.46153846153,992.3346153846153,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-28 18:00:00,CFSR,99028.46153846153,990.2846153846153,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-29 00:00:00,CFSR,99039.61538461539,990.3961538461539,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-29 06:00:00,CFSR,99216.15384615384,992.1615384615384,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-29 12:00:00,CFSR,99320.76923076923,993.2076923076924,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-29 18:00:00,CFSR,99100.38461538461,991.0038461538461,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-30 00:00:00,CFSR,99059.23076923077,990.5923076923077,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-30 06:00:00,CFSR,99270.0,992.7,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-30 12:00:00,CFSR,99374.61538461539,993.7461538461539,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-11-30 18:00:00,CFSR,99230.38461538461,992.303846153846,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-12-01 00:00:00,CFSR,99281.15384615384,992.8115384615385,26,pgbh06.gdas.20041126-20041130.grb2.nc.gz
2004-12-01 06:00:00,CFSR,99368.46153846153,993.6846153846153,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-01 12:00:00,CFSR,99424.23076923077,994.2423076923077,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-01 18:00:00,CFSR,99169.61538461539,991.696153846154,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-02 00:00:00,CFSR,99190.76923076923,991.9076923076923,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-02 06:00:00,CFSR,99288.84615384616,992.8884615384616,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-02 12:00:00,CFSR,99369.23076923077,993.6923076923076,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-02 18:00:00,CFSR,99215.38461538461,992.1538461538461,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-03 00:00:00,CFSR,99176.15384615384,991.7615384615384,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-03 06:00:00,CFSR,99293.07692307692,992.9307692307692,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-03 12:00:00,CFSR,99253.07692307692,992.5307692307692,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-03 18:00:00,CFSR,99233.84615384616,992.3384615384616,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-04 00:00:00,CFSR,99230.0,992.3,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-04 06:00:00,CFSR,99374.61538461539,993.7461538461539,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-04 12:00:00,CFSR,99475.76923076923,994.7576923076923,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-04 18:00:00,CFSR,99386.53846153847,993.8653846153846,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-05 00:00:00,CFSR,99257.30769230769,992.5730769230769,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-05 06:00:00,CFSR,99540.76923076923,995.4076923076923,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-05 12:00:00,CFSR,99575.0,995.75,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-05 18:00:00,CFSR,99517.30769230769,995.1730769230769,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-06 00:00:00,CFSR,99525.38461538461,995.2538461538461,26,pgbh06.gdas.20041201-20041205.grb2.nc.gz
2004-12-06 06:00:00,CFSR,99477.69230769231,994.7769230769231,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
2004-12-06 12:00:00,CFSR,99633.46153846153,996.3346153846153,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
2004-12-06 18:00:00,CFSR,99516.92307692308,995.1692307692308,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
2004-12-07 00:00:00,CFSR,99332.30769230769,993.3230769230769,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
2004-12-07 06:00:00,CFSR,99467.69230769231,994.6769230769231,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
2004-12-07 12:00:00,CFSR,99582.30769230769,995.8230769230769,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
2004-12-07 18:00:00,CFSR,99289.61538461539,992.8961538461539,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
2004-12-08 00:00:00,CFSR,99092.30769230769,990.9230769230769,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
2004-12-08 06:00:00,CFSR,99346.92307692308,993.4692307692308,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
2004-12-08 12:00:00,CFSR,99445.0,994.45,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
2004-12-08 18:00:00,CFSR,99309.61538461539,993.0961538461539,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
2004-12-09 00:00:00,CFSR,99184.23076923077,991.8423076923077,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
2004-12-09 06:00:00,CFSR,99346.15384615384,993.4615384615385,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
2004-12-09 12:00:00,CFSR,99423.84615384616,994.2384615384616,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
2004-12-09 18:00:00,CFSR,99231.92307692308,992.3192307692308,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
2004-12-10 00:00:00,CFSR,99211.53846153847,992.1153846153846,26,pgbh06.gdas.20041206-20041210.grb2.nc.gz
