week_start_date,week_end_date,ndvi_observation_date,ndvi_age_days,ndvi_mean_weekly,ndvi_median_weekly,ndvi_std_weekly,ndvi_min_weekly,ndvi_max_weekly,valid_pixel_count,valid_pixel_fraction_of_max,low_valid_pixel_coverage,ndvi_available,ndvi_within_age_limit,ndvi_stale,modis_image_id
2006-02-05,2006-02-11,2006-02-02,9.0,0.8364105191773253,0.8555246025233921,0.0968097143175615,-0.2,0.9992,877033.0,0.7155142452954872,False,True,True,False,2006_02_02
2006-02-12,2006-02-18,2006-02-18,0.0,0.8207733168179256,0.8400264939532694,0.1040066227521904,-0.2,0.9993,646758.0,0.5276478333869065,False,True,True,False,2006_02_18
2006-02-19,2006-02-25,2006-02-18,7.0,0.8207733168179256,0.8400264939532694,0.1040066227521904,-0.2,0.9993,646758.0,0.5276478333869065,False,True,True,False,2006_02_18
2006-02-26,2006-03-04,2006-02-18,14.0,0.8207733168179256,0.8400264939532694,0.1040066227521904,-0.2,0.9993,646758.0,0.5276478333869065,False,True,True,False,2006_02_18
2006-03-05,2006-03-11,2006-03-06,5.0,0.7944604353527023,0.8164693469768117,0.1087526794290331,-0.1998,0.9993,376104.0,0.306838818736141,False,True,True,False,2006_03_06
2006-03-12,2006-03-18,2006-03-06,12.0,0.7944604353527023,0.8164693469768117,0.1087526794290331,-0.1998,0.9993,376104.0,0.306838818736141,False,True,True,False,2006_03_06
2006-03-19,2006-03-25,2006-03-22,3.0,0.812354395898467,0.8398786483463582,0.1238649724334213,-0.2,0.9994,621113.0,0.5067257440007571,False,True,True,False,2006_03_22
2006-03-26,2006-04-01,2006-03-22,10.0,0.812354395898467,0.8398786483463582,0.1238649724334213,-0.2,0.9994,621113.0,0.5067257440007571,False,True,True,False,2006_03_22
2006-04-02,2006-04-08,2006-04-07,1.0,0.8227225798992615,0.8476875680575368,0.115596272080237,-0.2,0.9993,939546.0,0.7665145406277687,False,True,True,False,2006_04_07
2006-04-09,2006-04-15,2006-04-07,8.0,0.8227225798992615,0.8476875680575368,0.115596272080237,-0.2,0.9993,939546.0,0.7665145406277687,False,True,True,False,2006_04_07
2006-04-16,2006-04-22,2006-04-07,15.0,0.8227225798992615,0.8476875680575368,0.115596272080237,-0.2,0.9993,939546.0,0.7665145406277687,False,True,True,False,2006_04_07
2006-04-23,2006-04-29,2006-04-23,6.0,0.816681920750726,0.847784884511911,0.1170821671700322,-0.2,0.9992,558177.0,0.45538035045009617,False,True,True,False,2006_04_23
2006-04-30,2006-05-06,2006-04-23,13.0,0.816681920750726,0.847784884511911,0.1170821671700322,-0.2,0.9992,558177.0,0.45538035045009617,False,True,True,False,2006_04_23
2006-05-07,2006-05-13,2006-05-09,4.0,0.8353658557705949,0.8555587811590903,0.0928698329238308,-0.2,0.9994,1054303.0,0.860137321352524,False,True,True,False,2006_05_09
2006-05-14,2006-05-20,2006-05-09,11.0,0.8353658557705949,0.8555587811590903,0.0928698329238308,-0.2,0.9994,1054303.0,0.860137321352524,False,True,True,False,2006_05_09
2006-05-21,2006-05-27,2006-05-25,2.0,0.8204255981336164,0.847935100676674,0.1064213609884076,-0.1997,0.9994,722095.0,0.5891103971648101,False,True,True,False,2006_05_25
2006-05-28,2006-06-03,2006-05-25,9.0,0.8204255981336164,0.847935100676674,0.1064213609884076,-0.1997,0.9994,722095.0,0.5891103971648101,False,True,True,False,2006_05_25
2006-06-04,2006-06-10,2006-06-10,0.0,0.8116002917303727,0.8397889751778568,0.1272942639269801,-0.2,0.9995,671457.0,0.547798142833134,False,True,True,False,2006_06_10
2006-06-11,2006-06-17,2006-06-10,7.0,0.8116002917303727,0.8397889751778568,0.1272942639269801,-0.2,0.9995,671457.0,0.547798142833134,False,True,True,False,2006_06_10
2006-06-18,2006-06-24,2006-06-10,14.0,0.8116002917303727,0.8397889751778568,0.1272942639269801,-0.2,0.9995,671457.0,0.547798142833134,False,True,True,False,2006_06_10
2006-06-25,2006-07-01,2006-06-26,5.0,0.8137842182776028,0.8319959832322126,0.0982392796981626,-0.2,0.9995,720651.0,0.5879323313791365,False,True,True,False,2006_06_26
2006-07-02,2006-07-08,2006-06-26,12.0,0.8137842182776028,0.8319959832322126,0.0982392796981626,-0.2,0.9995,720651.0,0.5879323313791365,False,True,True,False,2006_06_26
2006-07-09,2006-07-15,2006-07-12,3.0,0.823154343152663,0.8399064896727038,0.082861569921347,-0.2,0.9994,1132058.0,0.9235725742369087,False,True,True,False,2006_07_12
2006-07-16,2006-07-22,2006-07-12,10.0,0.823154343152663,0.8399064896727038,0.082861569921347,-0.2,0.9994,1132058.0,0.9235725742369087,False,True,True,False,2006_07_12
2006-07-23,2006-07-29,2006-07-28,1.0,0.8294120994886575,0.8398080771349388,0.0866925754834005,-0.2,0.9943,1219582.0,0.9949777195452861,False,True,True,False,2006_07_28
2006-07-30,2006-08-05,2006-07-28,8.0,0.8294120994886575,0.8398080771349388,0.0866925754834005,-0.2,0.9943,1219582.0,0.9949777195452861,False,True,True,False,2006_07_28
2006-08-06,2006-08-12,2006-07-28,15.0,0.8294120994886575,0.8398080771349388,0.0866925754834005,-0.2,0.9943,1219582.0,0.9949777195452861,False,True,True,False,2006_07_28
2006-08-13,2006-08-19,2006-08-13,6.0,0.8304572454961029,0.8476088615831008,0.0893980761684,-0.2,0.9994,1167114.0,0.9521724871057273,False,True,True,False,2006_08_13
2006-08-20,2006-08-26,2006-08-13,13.0,0.8304572454961029,0.8476088615831008,0.0893980761684,-0.2,0.9994,1167114.0,0.9521724871057273,False,True,True,False,2006_08_13
2006-08-27,2006-09-02,2006-08-29,4.0,0.826098656731903,0.8398540818548965,0.0847197082609524,-0.2,0.9961,1219575.0,0.9949720087000647,False,True,True,False,2006_08_29
2006-09-03,2006-09-09,2006-08-29,11.0,0.826098656731903,0.8398540818548965,0.0847197082609524,-0.2,0.9961,1219575.0,0.9949720087000647,False,True,True,False,2006_08_29
2006-09-10,2006-09-16,2006-09-14,2.0,0.8299482172248731,0.8396944586690969,0.0824133926717195,-0.2,0.9984,1222961.0,0.9977344261171637,False,True,True,False,2006_09_14
2006-09-17,2006-09-23,2006-09-14,9.0,0.8299482172248731,0.8396944586690969,0.0824133926717195,-0.2,0.9984,1222961.0,0.9977344261171637,False,True,True,False,2006_09_14
2006-09-24,2006-09-30,2006-09-30,0.0,0.8128860486291724,0.8320694242546504,0.0944017669186048,-0.1995,0.9995,957821.0,0.7814239258308056,False,True,True,False,2006_09_30
2006-10-01,2006-10-07,2006-09-30,7.0,0.8128860486291724,0.8320694242546504,0.0944017669186048,-0.1995,0.9995,957821.0,0.7814239258308056,False,True,True,False,2006_09_30
2006-10-08,2006-10-14,2006-09-30,14.0,0.8128860486291724,0.8320694242546504,0.0944017669186048,-0.1995,0.9995,957821.0,0.7814239258308056,False,True,True,False,2006_09_30
2006-10-15,2006-10-21,2006-10-16,5.0,0.8216548723494885,0.8399270240052606,0.1015322159738644,-0.2,0.9996,1019961.0,0.8321199146962891,False,True,True,False,2006_10_16
2006-10-22,2006-10-28,2006-10-16,12.0,0.8216548723494885,0.8399270240052606,0.1015322159738644,-0.2,0.9996,1019961.0,0.8321199146962891,False,True,True,False,2006_10_16
2006-10-29,2006-11-04,2006-11-01,3.0,0.8262787716401081,0.8554493364780171,0.1191488576298218,-0.1976,0.9994,204475.0,0.16681786809252874,True,True,True,False,2006_11_01
2006-11-05,2006-11-11,2006-11-01,10.0,0.8262787716401081,0.8554493364780171,0.1191488576298218,-0.1976,0.9994,204475.0,0.16681786809252874,True,True,True,False,2006_11_01
2006-11-12,2006-11-18,2006-11-17,1.0,0.8269275264693124,0.8476032630502515,0.098927150705837,-0.2,0.9994,886822.0,0.7235004544201126,False,True,True,False,2006_11_17
2006-11-19,2006-11-25,2006-11-17,8.0,0.8269275264693124,0.8476032630502515,0.098927150705837,-0.2,0.9994,886822.0,0.7235004544201126,False,True,True,False,2006_11_17
2006-11-26,2006-12-02,2006-11-17,15.0,0.8269275264693124,0.8476032630502515,0.098927150705837,-0.2,0.9994,886822.0,0.7235004544201126,False,True,True,False,2006_11_17
2006-12-03,2006-12-09,2006-12-03,6.0,0.8436986692345734,0.8870279640341168,0.1307614211932644,-0.1997,0.9995,559667.0,0.45659594464722475,False,True,True,False,2006_12_03
2006-12-10,2006-12-16,2006-12-03,13.0,0.8436986692345734,0.8870279640341168,0.1307614211932644,-0.1997,0.9995,559667.0,0.45659594464722475,False,True,True,False,2006_12_03
2006-12-17,2006-12-23,2006-12-19,4.0,0.8129529923635254,0.8556262616414307,0.1430462913090393,-0.1997,0.9995,293712.0,0.2396205388100883,False,True,True,False,2006_12_19
2006-12-24,2006-12-30,2006-12-19,11.0,0.8129529923635254,0.8556262616414307,0.1430462913090393,-0.1997,0.9995,293712.0,0.2396205388100883,False,True,True,False,2006_12_19
2006-12-31,2007-01-06,2007-01-01,5.0,0.8176513568428093,0.8398933920168774,0.1137352209935848,-0.1997,0.9995,275770.0,0.22498282667258418,False,True,True,False,2007_01_01
2007-01-07,2007-01-13,2007-01-01,12.0,0.8176513568428093,0.8398933920168774,0.1137352209935848,-0.1997,0.9995,275770.0,0.22498282667258418,False,True,True,False,2007_01_01
2007-01-14,2007-01-20,2007-01-17,3.0,0.8285080673050335,0.8634751610711926,0.116118962029272,-0.2,0.9988,954377.0,0.7786141899818722,False,True,True,False,2007_01_17
2007-01-21,2007-01-27,2007-01-17,10.0,0.8285080673050335,0.8634751610711926,0.116118962029272,-0.2,0.9988,954377.0,0.7786141899818722,False,True,True,False,2007_01_17
2007-01-28,2007-02-03,2007-02-02,1.0,0.8460527726990089,0.8632860489735953,0.0971325935488332,-0.2,0.9994,1218344.0,0.9939677157761283,False,True,True,False,2007_02_02
2007-02-04,2007-02-10,2007-02-02,8.0,0.8460527726990089,0.8632860489735953,0.0971325935488332,-0.2,0.9994,1218344.0,0.9939677157761283,False,True,True,False,2007_02_02
2007-02-11,2007-02-17,2007-02-02,15.0,0.8460527726990089,0.8632860489735953,0.0971325935488332,-0.2,0.9994,1218344.0,0.9939677157761283,False,True,True,False,2007_02_02
2007-02-18,2007-02-24,2007-02-18,6.0,0.8466051631740994,0.8632508348076348,0.0900180092234383,-0.199,0.9993,810757.0,0.6614439627391825,False,True,True,False,2007_02_18
2007-02-25,2007-03-03,2007-02-18,13.0,0.8466051631740994,0.8632508348076348,0.0900180092234383,-0.199,0.9993,810757.0,0.6614439627391825,False,True,True,False,2007_02_18
2007-03-04,2007-03-10,2007-03-06,4.0,0.7950690912620068,0.8165400844155629,0.1192444282126205,-0.2,0.9995,407630.0,0.332558833943306,False,True,True,False,2007_03_06
2007-03-11,2007-03-17,2007-03-06,11.0,0.7950690912620068,0.8165400844155629,0.1192444282126205,-0.2,0.9995,407630.0,0.332558833943306,False,True,True,False,2007_03_06
2007-03-18,2007-03-24,2007-03-22,2.0,0.8103646689363201,0.8320657832563625,0.1131616175625672,-0.2,0.9991,830280.0,0.6773715100616935,False,True,True,False,2007_03_22
2007-03-25,2007-03-31,2007-03-22,9.0,0.8103646689363201,0.8320657832563625,0.1131616175625672,-0.2,0.9991,830280.0,0.6773715100616935,False,True,True,False,2007_03_22
2007-04-01,2007-04-07,2007-04-07,0.0,0.801161244587423,0.8321445829029777,0.1264775387405784,-0.2,0.9995,370996.0,0.30267153339457536,False,True,True,False,2007_04_07
2007-04-08,2007-04-14,2007-04-07,7.0,0.801161244587423,0.8321445829029777,0.1264775387405784,-0.2,0.9995,370996.0,0.30267153339457536,False,True,True,False,2007_04_07
2007-04-15,2007-04-21,2007-04-07,14.0,0.801161244587423,0.8321445829029777,0.1264775387405784,-0.2,0.9995,370996.0,0.30267153339457536,False,True,True,False,2007_04_07
2007-04-22,2007-04-28,2007-04-23,5.0,0.8069725107965018,0.8477544317488218,0.1325316864386227,-0.2,0.9994,326180.0,0.2661090706170487,False,True,True,False,2007_04_23
2007-04-29,2007-05-05,2007-04-23,12.0,0.8069725107965018,0.8477544317488218,0.1325316864386227,-0.2,0.9994,326180.0,0.2661090706170487,False,True,True,False,2007_04_23
2007-05-06,2007-05-12,2007-05-09,3.0,0.8141068925962898,0.8476860581496568,0.135257934849885,-0.2,0.9994,400870.0,0.3270437891294877,False,True,True,False,2007_05_09
2007-05-13,2007-05-19,2007-05-09,10.0,0.8141068925962898,0.8476860581496568,0.135257934849885,-0.2,0.9994,400870.0,0.3270437891294877,False,True,True,False,2007_05_09
2007-05-20,2007-05-26,2007-05-25,1.0,0.8281826848617928,0.8553067068397185,0.1201307338113129,-0.1996,0.9994,550792.0,0.4493554087415092,False,True,True,False,2007_05_25
2007-05-27,2007-06-02,2007-05-25,8.0,0.8281826848617928,0.8553067068397185,0.1201307338113129,-0.1996,0.9994,550792.0,0.4493554087415092,False,True,True,False,2007_05_25
2007-06-03,2007-06-09,2007-05-25,15.0,0.8281826848617928,0.8553067068397185,0.1201307338113129,-0.1996,0.9994,550792.0,0.4493554087415092,False,True,True,False,2007_05_25
2007-06-10,2007-06-16,2007-06-10,6.0,0.8048910301622405,0.8555990620249722,0.145805609360358,-0.2,0.9993,461586.0,0.3765780289099302,False,True,True,False,2007_06_10
2007-06-17,2007-06-23,2007-06-10,13.0,0.8048910301622405,0.8555990620249722,0.145805609360358,-0.2,0.9993,461586.0,0.3765780289099302,False,True,True,False,2007_06_10
2007-06-24,2007-06-30,2007-06-26,4.0,0.8247721983680675,0.8476805468699893,0.1007616458482927,-0.2,0.9993,748737.0,0.6108458740774946,False,True,True,False,2007_06_26
2007-07-01,2007-07-07,2007-06-26,11.0,0.8247721983680675,0.8476805468699893,0.1007616458482927,-0.2,0.9993,748737.0,0.6108458740774946,False,True,True,False,2007_06_26
2007-07-08,2007-07-14,2007-07-12,2.0,0.8379350124915566,0.8553959872969013,0.086215853262182,-0.2,0.9991,1217510.0,0.993287309359749,False,True,True,False,2007_07_12
2007-07-15,2007-07-21,2007-07-12,9.0,0.8379350124915566,0.8553959872969013,0.086215853262182,-0.2,0.9991,1217510.0,0.993287309359749,False,True,True,False,2007_07_12
2007-07-22,2007-07-28,2007-07-28,0.0,0.8354235534640732,0.8477403232651517,0.0892157996717565,-0.2,0.9981,1207677.0,0.9852652034937319,False,True,True,False,2007_07_28
2007-07-29,2007-08-04,2007-07-28,7.0,0.8354235534640732,0.8477403232651517,0.0892157996717565,-0.2,0.9981,1207677.0,0.9852652034937319,False,True,True,False,2007_07_28
2007-08-05,2007-08-11,2007-07-28,14.0,0.8354235534640732,0.8477403232651517,0.0892157996717565,-0.2,0.9981,1207677.0,0.9852652034937319,False,True,True,False,2007_07_28
2007-08-12,2007-08-18,2007-08-13,5.0,0.8367380883909025,0.8476364786477764,0.0901454709028053,-0.2,0.9979,1213708.0,0.9901855045694921,False,True,True,False,2007_08_13
2007-08-19,2007-08-25,2007-08-13,12.0,0.8367380883909025,0.8476364786477764,0.0901454709028053,-0.2,0.9979,1213708.0,0.9901855045694921,False,True,True,False,2007_08_13
2007-08-26,2007-09-01,2007-08-29,3.0,0.8279219912332251,0.8555253807541467,0.1074705559349883,-0.2,0.9994,1095481.0,0.893731776284981,False,True,True,False,2007_08_29
2007-09-02,2007-09-08,2007-08-29,10.0,0.8279219912332251,0.8555253807541467,0.1074705559349883,-0.2,0.9994,1095481.0,0.893731776284981,False,True,True,False,2007_08_29
2007-09-09,2007-09-15,2007-09-14,1.0,0.8265413726440269,0.8397319738015676,0.0862433298269869,-0.2,0.9991,1213131.0,0.9897147677562416,False,True,True,False,2007_09_14
2007-09-16,2007-09-22,2007-09-14,8.0,0.8265413726440269,0.8397319738015676,0.0862433298269869,-0.2,0.9991,1213131.0,0.9897147677562416,False,True,True,False,2007_09_14
2007-09-23,2007-09-29,2007-09-14,15.0,0.8265413726440269,0.8397319738015676,0.0862433298269869,-0.2,0.9991,1213131.0,0.9897147677562416,False,True,True,False,2007_09_14
2007-09-30,2007-10-06,2007-09-30,6.0,0.8418852498969727,0.8636119233989344,0.0980981179976778,-0.2,0.9991,1138189.0,0.9285744588158318,False,True,True,False,2007_09_30
2007-10-07,2007-10-13,2007-09-30,13.0,0.8418852498969727,0.8636119233989344,0.0980981179976778,-0.2,0.9991,1138189.0,0.9285744588158318,False,True,True,False,2007_09_30
2007-10-14,2007-10-20,2007-10-16,4.0,0.821406771971968,0.8399894510850577,0.0908647309070154,-0.2,0.9995,1071343.0,0.8740391502914978,False,True,True,False,2007_10_16
2007-10-21,2007-10-27,2007-10-16,11.0,0.821406771971968,0.8399894510850577,0.0908647309070154,-0.2,0.9995,1071343.0,0.8740391502914978,False,True,True,False,2007_10_16
2007-10-28,2007-11-03,2007-11-01,2.0,0.8106225004871345,0.8322023368927225,0.1030725876857478,-0.2,0.9993,1058024.0,0.863173043505219,False,True,True,False,2007_11_01
2007-11-04,2007-11-10,2007-11-01,9.0,0.8106225004871345,0.8322023368927225,0.1030725876857478,-0.2,0.9993,1058024.0,0.863173043505219,False,True,True,False,2007_11_01
2007-11-11,2007-11-17,2007-11-17,0.0,0.8150472770478959,0.8319486006365957,0.0998189425980153,-0.2,0.9995,658892.0,0.537547175660704,False,True,True,False,2007_11_17
2007-11-18,2007-11-24,2007-11-17,7.0,0.8150472770478959,0.8319486006365957,0.0998189425980153,-0.2,0.9995,658892.0,0.537547175660704,False,True,True,False,2007_11_17
2007-11-25,2007-12-01,2007-11-17,14.0,0.8150472770478959,0.8319486006365957,0.0998189425980153,-0.2,0.9995,658892.0,0.537547175660704,False,True,True,False,2007_11_17
2007-12-02,2007-12-08,2007-12-03,5.0,0.822492249521338,0.8399566748525653,0.1036402894053138,-0.2,0.9995,1012287.0,0.825859196663561,False,True,True,False,2007_12_03
2007-12-09,2007-12-15,2007-12-03,12.0,0.822492249521338,0.8399566748525653,0.1036402894053138,-0.2,0.9995,1012287.0,0.825859196663561,False,True,True,False,2007_12_03
2007-12-16,2007-12-22,2007-12-19,3.0,0.8259356843842965,0.8557775887792743,0.1214579280518333,-0.2,0.9996,305933.0,0.24959085873163758,False,True,True,False,2007_12_19
2007-12-23,2007-12-29,2007-12-19,10.0,0.8259356843842965,0.8557775887792743,0.1214579280518333,-0.2,0.9996,305933.0,0.24959085873163758,False,True,True,False,2007_12_19
2007-12-30,2008-01-05,2008-01-01,4.0,0.833040478697599,0.8556457175756494,0.1133415065268711,-0.2,0.9994,889614.0,0.7257782658284234,False,True,True,False,2008_01_01
2008-01-06,2008-01-12,2008-01-01,11.0,0.833040478697599,0.8556457175756494,0.1133415065268711,-0.2,0.9994,889614.0,0.7257782658284234,False,True,True,False,2008_01_01
2008-01-13,2008-01-19,2008-01-17,2.0,0.8441047957254137,0.863390887969964,0.0892655446716006,-0.2,0.9988,958354.0,0.7818587659026643,False,True,True,False,2008_01_17
2008-01-20,2008-01-26,2008-01-17,9.0,0.8441047957254137,0.863390887969964,0.0892655446716006,-0.2,0.9988,958354.0,0.7818587659026643,False,True,True,False,2008_01_17
2008-01-27,2008-02-02,2008-02-02,0.0,0.8405543299458363,0.8554827456839285,0.0887535676659933,-0.1997,0.9992,890201.0,0.7262571609919901,False,True,True,False,2008_02_02
2008-02-03,2008-02-09,2008-02-02,7.0,0.8405543299458363,0.8554827456839285,0.0887535676659933,-0.1997,0.9992,890201.0,0.7262571609919901,False,True,True,False,2008_02_02
2008-02-10,2008-02-16,2008-02-02,14.0,0.8405543299458363,0.8554827456839285,0.0887535676659933,-0.1997,0.9992,890201.0,0.7262571609919901,False,True,True,False,2008_02_02
2008-02-17,2008-02-23,2008-02-18,5.0,0.8225115178985135,0.8476367051622025,0.1064228127751648,-0.1993,0.9991,639339.0,0.521595153287244,False,True,True,False,2008_02_18
2008-02-24,2008-03-01,2008-02-18,12.0,0.8225115178985135,0.8476367051622025,0.1064228127751648,-0.1993,0.9991,639339.0,0.521595153287244,False,True,True,False,2008_02_18
2008-03-02,2008-03-08,2008-03-05,3.0,0.8190741101259914,0.8477934062447042,0.108135743340403,-0.2,0.9994,488308.0,0.39837877262514504,False,True,True,False,2008_03_05
2008-03-09,2008-03-15,2008-03-05,10.0,0.8190741101259914,0.8477934062447042,0.108135743340403,-0.2,0.9994,488308.0,0.39837877262514504,False,True,True,False,2008_03_05
2008-03-16,2008-03-22,2008-03-21,1.0,0.8114120833222634,0.8321639785702046,0.0869840319307419,-0.1997,0.9994,520587.0,0.42471311161112735,False,True,True,False,2008_03_21
2008-03-23,2008-03-29,2008-03-21,8.0,0.8114120833222634,0.8321639785702046,0.0869840319307419,-0.1997,0.9994,520587.0,0.42471311161112735,False,True,True,False,2008_03_21
2008-03-30,2008-04-05,2008-03-21,15.0,0.8114120833222634,0.8321639785702046,0.0869840319307419,-0.1997,0.9994,520587.0,0.42471311161112735,False,True,True,False,2008_03_21
2008-04-06,2008-04-12,2008-04-06,6.0,0.8135643931105252,0.8397876383178652,0.1182875329124047,-0.2,0.9995,682421.0,0.5567429581199245,False,True,True,False,2008_04_06
2008-04-13,2008-04-19,2008-04-06,13.0,0.8135643931105252,0.8397876383178652,0.1182875329124047,-0.2,0.9995,682421.0,0.5567429581199245,False,True,True,False,2008_04_06
2008-04-20,2008-04-26,2008-04-22,4.0,0.8135145771237746,0.8243925306182189,0.0881196595500257,-0.2,0.9987,999547.0,0.8154654583605958,False,True,True,False,2008_04_22
2008-04-27,2008-05-03,2008-04-22,11.0,0.8135145771237746,0.8243925306182189,0.0881196595500257,-0.2,0.9987,999547.0,0.8154654583605958,False,True,True,False,2008_04_22
2008-05-04,2008-05-10,2008-05-08,2.0,0.80790640979184,0.8477733316509481,0.124919963683494,-0.2,0.9993,214008.0,0.1745952234490568,True,True,True,False,2008_05_08
2008-05-11,2008-05-17,2008-05-08,9.0,0.80790640979184,0.8477733316509481,0.124919963683494,-0.2,0.9993,214008.0,0.1745952234490568,True,True,True,False,2008_05_08
2008-05-18,2008-05-24,2008-05-24,0.0,0.8087194105579256,0.8401189015640316,0.1097039086294762,-0.2,0.9995,277478.0,0.2263762729066081,False,True,True,False,2008_05_24
2008-05-25,2008-05-31,2008-05-24,7.0,0.8087194105579256,0.8401189015640316,0.1097039086294762,-0.2,0.9995,277478.0,0.2263762729066081,False,True,True,False,2008_05_24
2008-06-01,2008-06-07,2008-05-24,14.0,0.8087194105579256,0.8401189015640316,0.1097039086294762,-0.2,0.9995,277478.0,0.2263762729066081,False,True,True,False,2008_05_24
2008-06-08,2008-06-14,2008-06-09,5.0,0.7977083625916328,0.8477281500838004,0.1450256199298191,-0.2,0.9995,335013.0,0.27331534145143577,False,True,True,False,2008_06_09
2008-06-15,2008-06-21,2008-06-09,12.0,0.7977083625916328,0.8477281500838004,0.1450256199298191,-0.2,0.9995,335013.0,0.27331534145143577,False,True,True,False,2008_06_09
2008-06-22,2008-06-28,2008-06-25,3.0,0.8138935597000959,0.839898820316377,0.1110936016457416,-0.2,0.9993,668652.0,0.545509725569412,False,True,True,False,2008_06_25
2008-06-29,2008-07-05,2008-06-25,10.0,0.8138935597000959,0.839898820316377,0.1110936016457416,-0.2,0.9993,668652.0,0.545509725569412,False,True,True,False,2008_06_25
2008-07-06,2008-07-12,2008-07-11,1.0,0.8196751081606447,0.8321503150852311,0.09165721660388,-0.2,0.9992,1108610.0,0.9044428744152503,False,True,True,False,2008_07_11
2008-07-13,2008-07-19,2008-07-11,8.0,0.8196751081606447,0.8321503150852311,0.09165721660388,-0.2,0.9992,1108610.0,0.9044428744152503,False,True,True,False,2008_07_11
2008-07-20,2008-07-26,2008-07-11,15.0,0.8196751081606447,0.8321503150852311,0.09165721660388,-0.2,0.9992,1108610.0,0.9044428744152503,False,True,True,False,2008_07_11
2008-07-27,2008-08-02,2008-07-27,6.0,0.8190989022047788,0.8400070955209611,0.0902919598089241,-0.2,0.9993,1115473.0,0.9100419502373264,False,True,True,False,2008_07_27
2008-08-03,2008-08-09,2008-07-27,13.0,0.8190989022047788,0.8400070955209611,0.0902919598089241,-0.2,0.9993,1115473.0,0.9100419502373264,False,True,True,False,2008_07_27
2008-08-10,2008-08-16,2008-08-12,4.0,0.8310476499615311,0.8476932361441744,0.0853965444002556,-0.2,0.999,1198467.0,0.9777513628524204,False,True,True,False,2008_08_12
2008-08-17,2008-08-23,2008-08-12,11.0,0.8310476499615311,0.8476932361441744,0.0853965444002556,-0.2,0.999,1198467.0,0.9777513628524204,False,True,True,False,2008_08_12
2008-08-24,2008-08-30,2008-08-28,2.0,0.8209035553639227,0.8400249825490749,0.0954751201948732,-0.1997,0.9993,1113558.0,0.9084796261517551,False,True,True,False,2008_08_28
2008-08-31,2008-09-06,2008-08-28,9.0,0.8209035553639227,0.8400249825490749,0.0954751201948732,-0.1997,0.9993,1113558.0,0.9084796261517551,False,True,True,False,2008_08_28
2008-09-07,2008-09-13,2008-09-13,0.0,0.8164548355628846,0.8320238791653614,0.0932420573151036,-0.2,0.9988,1111455.0,0.9067639250802374,False,True,True,False,2008_09_13
2008-09-14,2008-09-20,2008-09-13,7.0,0.8164548355628846,0.8320238791653614,0.0932420573151036,-0.2,0.9988,1111455.0,0.9067639250802374,False,True,True,False,2008_09_13
2008-09-21,2008-09-27,2008-09-13,14.0,0.8164548355628846,0.8320238791653614,0.0932420573151036,-0.2,0.9988,1111455.0,0.9067639250802374,False,True,True,False,2008_09_13
2008-09-28,2008-10-04,2008-09-29,5.0,0.8144495900594544,0.8243711019708095,0.0805290073016037,-0.2,0.9992,1167319.0,0.9523397332872114,False,True,True,False,2008_09_29
2008-10-05,2008-10-11,2008-09-29,12.0,0.8144495900594544,0.8243711019708095,0.0805290073016037,-0.2,0.9992,1167319.0,0.9523397332872114,False,True,True,False,2008_09_29
2008-10-12,2008-10-18,2008-10-15,3.0,0.8343413008866946,0.8633044231390609,0.1121829724293778,-0.2,0.9995,812246.0,0.6626587411012794,False,True,True,False,2008_10_15
2008-10-19,2008-10-25,2008-10-15,10.0,0.8343413008866946,0.8633044231390609,0.1121829724293778,-0.2,0.9995,812246.0,0.6626587411012794,False,True,True,False,2008_10_15
2008-10-26,2008-11-01,2008-10-31,1.0,0.8381547607034661,0.8554014526621476,0.1028859873143287,-0.1998,0.9993,1048956.0,0.8557750514383987,False,True,True,False,2008_10_31
2008-11-02,2008-11-08,2008-10-31,8.0,0.8381547607034661,0.8554014526621476,0.1028859873143287,-0.1998,0.9993,1048956.0,0.8557750514383987,False,True,True,False,2008_10_31
2008-11-09,2008-11-15,2008-10-31,15.0,0.8381547607034661,0.8554014526621476,0.1028859873143287,-0.1998,0.9993,1048956.0,0.8557750514383987,False,True,True,False,2008_10_31
2008-11-16,2008-11-22,2008-11-16,6.0,0.8085419817068165,0.8398100664729681,0.1278207309710271,-0.2,0.9993,349405.0,0.28505683922665365,False,True,True,False,2008_11_16
2008-11-23,2008-11-29,2008-11-16,13.0,0.8085419817068165,0.8398100664729681,0.1278207309710271,-0.2,0.9993,349405.0,0.28505683922665365,False,True,True,False,2008_11_16
2008-11-30,2008-12-06,2008-12-02,4.0,0.8387454683744091,0.8554647722452424,0.1037962112483931,-0.2,0.9992,1088166.0,0.8877639430286081,False,True,True,False,2008_12_02
2008-12-07,2008-12-13,2008-12-02,11.0,0.8387454683744091,0.8554647722452424,0.1037962112483931,-0.2,0.9992,1088166.0,0.8877639430286081,False,True,True,False,2008_12_02
2008-12-14,2008-12-20,2008-12-18,2.0,0.8286148128624532,0.8476491246896151,0.0946047409178387,-0.2,0.999,1138683.0,0.928977481321457,False,True,True,False,2008_12_18
2008-12-21,2008-12-27,2008-12-18,9.0,0.8286148128624532,0.8476491246896151,0.0946047409178387,-0.2,0.999,1138683.0,0.928977481321457,False,True,True,False,2008_12_18
2008-12-28,2009-01-03,2009-01-01,2.0,0.8339313468477183,0.8632013963706315,0.1104960031687106,-0.1989,0.9993,496523.0,0.40508085740998484,False,True,True,False,2009_01_01
